ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.9443359,0.2856445,0.005371094,0.9311523,-0.355957,0.0546875,0,-2,0,-1,-1,0,-1,-1,3,1,-1,-1,-2,0,0,1,0.125,0.125,0.125,-4.5,-4.5,-4.5,7.508091,2.957747,0.405329,2.731593,3.076978,6.601246
0.9414063,0.2856445,0.004394531,0.9487305,-0.3320313,0.01416016,3,0,-1,1,-1,-3,-1,-1,-4,-2,-1,-2,-1,-3,1,-4,0.0625,0.0625,0.0625,-8.6875,-8.6875,-8.6875,7.507021,2.958693,0.4064533,2.721658,3.074436,6.604116
0.9584961,0.2905273,-0.02392578,0.9550781,-0.340332,0.01953125,-6,-3,-2,-1,-2,1,-1,-4,-1,0,-1,-1,-1,-2,-1,-6,-6.1875,-6.1875,-6.1875,-23.625,-23.625,-23.625,7.501172,2.963546,0.4084681,2.706115,3.071429,6.595782
0.9604492,0.2802734,-0.02978516,0.9633789,-0.3735352,0.004394531,4,-3,-9,-2,-2,-1,-1,-1,2,-3,-5,-6,-2,-2,-2,0,-7.375,-7.375,-7.375,-25.9375,-25.9375,-25.9375,7.494708,2.96696,0.4116815,2.695201,3.07233,6.575851
0.9746094,0.3115234,-0.03662109,0.9692383,-0.3828125,0.01123047,-7,8,9,3,0,0,-1,-1,3,-2,-1,5,18,2,-3,1,1.4375,1.4375,1.4375,-18.0625,-18.0625,-18.0625,7.438585,2.991978,0.4693702,2.706132,3.080542,6.538576
1.015625,0.3496094,-0.009765625,1.013672,-0.3769531,0.03515625,2,10,-2,-3,2,1,1,2,-1,-1,-1,-6,-7,-3,-4,-4,-5.625,-5.625,-5.625,-13.1875,-13.1875,-13.1875,7.349793,3.027741,0.5620919,2.74599,3.098555,6.477889
1.04834,0.3666992,0.02392578,0.9921875,-0.3994141,0.08154297,-1,13,21,-4,-2,-1,-1,3,-3,0,-4,-7,-9,1,-1,-3,-7.5625,-7.5625,-7.5625,-27.25,-27.25,-27.25,7.289328,3.05496,0.6223283,2.811659,3.132819,6.379205
1.078613,0.4526367,0.1665039,0.956543,-0.4702148,0.1342773,-1,2,3,10,5,2,1,0,0,0,0,-1,-8,-4,0,2,10.1875,10.1875,10.1875,-32.0625,-32.0625,-32.0625,7.063359,3.191057,0.8663325,2.885002,3.18579,6.261265
1.02002,0.6196289,0.2641602,0.9379883,-0.487793,0.1479492,0,-1,-17,1,-7,-4,-3,-5,-4,3,3,-20,-21,-5,-1,-3,4.5625,4.5625,4.5625,-34.8125,-34.8125,-34.8125,6.93589,3.340292,1.019286,2.967057,3.257867,6.129567
0.9560547,0.6376953,0.3598633,0.9501953,-0.5532227,0.2158203,-3,2,36,-9,-39,-7,-14,1,0,-3,-6,-16,-30,-6,-1,-4,-8.3125,-8.3125,-8.3125,-63.375,-63.375,-63.375,6.869284,3.427402,1.091896,3.026967,3.344552,5.99284
0.7363281,0.6811523,0.4711914,0.9321289,-0.6557617,0.2646484,-2,-1,-37,-16,-7,-5,0,-2,-19,-3,9,90,116,20,3,-4,-25.4375,-25.4375,-25.4375,-63.875,-63.875,-63.875,6.753414,3.626372,1.204061,3.073522,3.459061,5.851333
0.4741211,0.6474609,0.5458984,0.8818359,-0.6845703,0.2924805,-4,-16,-22,-21,-23,1,3,0,2,-1,3,-6,9,-9,-1,3,-29.6875,-29.6875,-29.6875,-42,-42,-42,6.627,3.964645,1.313278,3.130342,3.595186,5.717032
0.4013672,0.6289063,0.5537109,0.7797852,-0.7324219,0.3286133,-6,-7,9,18,28,3,0,-3,4,-4,0,-15,-51,-8,-2,1,-29.4375,-29.4375,-29.4375,-47.3125,-47.3125,-47.3125,6.593522,4.083497,1.341138,3.166112,3.75995,5.59567
0.1665039,0.6762695,0.4970703,0.6459961,-0.7973633,0.3994141,3,6,10,-7,-1,0,0,1,3,-1,-14,-28,-2,-2,-1,-2,-16.3125,-16.3125,-16.3125,-22.0625,-22.0625,-22.0625,6.537596,4.443489,1.404756,3.204374,3.947327,5.493342
0.1118164,0.6577148,0.5541992,0.5805664,-0.7963867,0.3823242,-4,-7,-19,-19,-34,-9,-2,-3,-8,-6,-23,3,1,3,-2,-3,-11.875,-11.875,-11.875,1.75,1.75,1.75,6.512442,4.665127,1.439513,3.230964,4.046526,5.449347
-0.004394531,0.6743164,0.5258789,0.375,-0.737793,0.4726563,-11,-6,-1,9,23,-2,0,-2,0,-1,7,4,-12,-8,0,-3,-8.6875,-8.6875,-8.6875,35,35,35,6.496798,4.861484,1.472803,3.319016,4.360336,5.357596
-0.07568359,0.6479492,0.5751953,0.2958984,-0.7397461,0.5371094,-6,-22,3,-1,2,-1,0,-1,-1,-3,5,-19,-30,-6,4,-4,-9.5,-9.5,-9.5,29.75,29.75,29.75,6.474152,5.076938,1.524284,3.3455,4.47121,5.332289
-0.02294922,0.690918,0.5898438,0.08544922,-0.6889648,0.4755859,10,19,32,6,0,-2,-2,2,-5,0,1,-3,-3,1,-6,-4,1.5625,1.5625,1.5625,19.6875,19.6875,19.6875,6.474014,5.124559,1.542329,3.384216,4.70077,5.289677
-0.08203125,0.7753906,0.6230469,0.006835938,-0.7124023,0.5483398,-11,19,17,4,-2,-5,-2,-6,2,2,3,9,4,4,7,1,-0.125,-0.125,-0.125,-11.125,-11.125,-11.125,6.477581,5.196455,1.581402,3.379031,5.007146,5.251732
-0.08935547,0.7348633,0.590332,0.5224609,-0.6699219,0.5141602,-22,-30,2,-5,-2,-3,-1,-6,4,-1,-4,-14,3,1,2,0,-7.6875,-7.6875,-7.6875,-27.5,-27.5,-27.5,6.470872,5.244524,1.615943,3.356973,5.15387,5.246353
-0.1118164,0.7709961,0.6542969,-0.06347656,-0.7905273,0.5307617,-5,-8,-4,-5,0,0,-1,-2,-2,-3,0,-6,-3,-8,2,-2,-1.75,-1.75,-1.75,-28.5,-28.5,-28.5,6.467773,5.275248,1.647639,3.343359,5.207036,5.244619
-0.168457,0.7329102,0.597168,-0.03857422,-0.800293,0.4946289,4,1,-15,-3,0,-3,-2,1,3,-1,-6,-11,-3,-10,-3,-5,-9.625,-9.625,-9.625,-31.0625,-31.0625,-31.0625,6.454392,5.307806,1.684184,3.298501,5.292475,5.233099
-0.1723633,0.7543945,0.6064453,-0.05175781,-0.8735352,0.4726563,0,1,-1,-2,-2,2,1,0,-2,-1,-3,3,7,1,5,-3,2.125,2.125,2.125,-11.5,-11.5,-11.5,6.456134,5.313289,1.692449,3.279103,5.302064,5.217025
-0.1591797,0.7861328,0.6049805,-0.04101563,-0.828125,0.4614258,-2,-14,-12,-5,0,-2,-3,0,-2,-1,13,27,-2,-3,-2,-1,4.0625,4.0625,4.0625,-2.9375,-2.9375,-2.9375,6.460074,5.312587,1.701291,3.276174,5.296564,5.207356
-0.1533203,0.8266602,0.5966797,-0.1835938,-0.8964844,0.4692383,-5,-13,-12,-7,-3,0,1,-2,-6,-2,-4,-6,-4,-3,3,-1,-12,-12,-12,-4.375,-4.375,-4.375,6.456235,5.305512,1.71787,3.268486,5.287082,5.193608
-0.2089844,0.8144531,0.6328125,-0.1938477,-0.847168,0.4594727,-4,10,-2,27,-14,-1,1,-4,-7,-1,-4,-3,-2,-6,-17,-29,-2.625,-2.625,-2.625,-4.25,-4.25,-4.25,6.44545,5.296202,1.720896,3.265838,5.286623,5.195341
-0.2138672,0.8081055,0.6269531,-0.2011719,-0.8256836,0.449707,-2,4,0,-5,2,-6,-5,4,0,5,20,0,-2,-2,-4,-6,0.5,0.5,0.5,-5.3125,-5.3125,-5.3125,6.446677,5.293942,1.717366,3.263539,5.2867,5.195406
-0.2763672,0.7958984,0.6245117,-0.2290039,-0.9111328,0.4428711,1,3,9,4,-3,2,-3,0,-2,-2,-11,5,6,3,1,6,-3.5625,-3.5625,-3.5625,-6.375,-6.375,-6.375,6.443521,5.297774,1.715146,3.247443,5.262066,5.184293
-0.2666016,0.7661133,0.6567383,-0.171875,-0.8520508,0.4580078,0,-15,-1,1,-3,-3,-1,2,-6,6,-51,-13,-19,-5,-5,-11,-0.9375,-0.9375,-0.9375,-31.9375,-31.9375,-31.9375,6.438968,5.308777,1.710763,3.22054,5.230731,5.182015
-0.2817383,0.7578125,0.6254883,-0.1035156,-0.9360352,0.4658203,-4,0,3,-1,1,-1,0,1,-1,5,5,-13,-3,3,4,6,0,0,0,-35.5625,-35.5625,-35.5625,6.436876,5.329194,1.707828,3.17931,5.190524,5.167241
-0.2885742,0.7587891,0.6220703,-0.03955078,-1.004883,0.4360352,-3,-13,2,2,1,-1,-2,-2,1,-3,-5,-4,2,11,6,5,1.6875,1.6875,1.6875,-27.3125,-27.3125,-27.3125,6.43663,5.34052,1.706092,3.143935,5.150172,5.141469
-0.2861328,0.7275391,0.5952148,0.05908203,-1.028809,0.4887695,0,-2,1,0,0,-2,-1,-4,-1,-2,-2,2,-10,-1,-4,-5,-0.75,-0.75,-0.75,34.75,34.75,34.75,6.431925,5.369507,1.695122,3.161905,5.118755,5.107118
-0.277832,0.7382813,0.5820313,-0.07666016,-0.8842773,0.5053711,2,-2,-3,-3,-5,-2,-1,-4,2,1,21,25,-6,-15,20,4,10.625,10.625,10.625,48.75,48.75,48.75,6.437158,5.374395,1.683115,3.220236,5.102618,5.055926
-0.190918,0.753418,0.6074219,-0.1948242,-0.9257813,0.4985352,-5,-9,0,2,14,1,0,0,0,-5,-7,-11,-12,-7,-19,-4,12.0625,12.0625,12.0625,33.125,33.125,33.125,6.448571,5.35704,1.673399,3.259224,5.125535,5.014122
-0.2060547,0.7714844,0.6318359,-0.2548828,-0.9150391,0.4536133,-3,3,-1,-1,-2,-5,-3,-5,-1,-3,-4,-1,-4,2,13,-1,6.0625,6.0625,6.0625,32.4375,32.4375,32.4375,6.452998,5.334694,1.663333,3.292017,5.188656,5.00042
-0.2099609,0.7285156,0.6279297,-0.2514648,-0.8769531,0.3911133,3,19,19,1,2,1,-5,-5,-2,0,-2,5,0,1,-2,-16,6.125,6.125,6.125,25,25,25,6.453482,5.323476,1.658928,3.303827,5.225564,5.008517
-0.168457,0.8168945,0.6318359,-0.175293,-0.8574219,0.4550781,-1,-8,-21,-4,-2,-3,-4,-3,-17,-4,-4,-5,-3,1,-4,-40,13,13,13,7.0625,7.0625,7.0625,6.475288,5.277291,1.662341,3.320968,5.318156,5.067633
-0.1860352,0.8354492,0.6640625,-0.237793,-0.7827148,0.4213867,0,36,9,-4,5,5,0,0,6,-4,1,3,-2,-4,-3,-1,-8.8125,-8.8125,-8.8125,-5.9375,-5.9375,-5.9375,6.470422,5.256201,1.66861,3.327777,5.353241,5.116084
-0.2050781,0.7963867,0.6625977,-0.1904297,-0.8520508,0.4033203,-6,-33,-15,-4,2,3,-1,0,23,3,8,-8,4,3,4,3,-10.5625,-10.5625,-10.5625,-42.625,-42.625,-42.625,6.463512,5.252365,1.672921,3.29907,5.353928,5.168718
-0.2382813,0.8339844,0.6206055,-0.1206055,-0.8920898,0.4726563,-5,48,11,2,-3,-3,-1,0,3,-2,-8,-25,-1,2,-1,-6,-8.75,-8.75,-8.75,-40.875,-40.875,-40.875,6.455998,5.258567,1.679159,3.281231,5.342035,5.191075
-0.2353516,0.8041992,0.6279297,-0.1035156,-0.9038086,0.5239258,1,3,3,1,-7,-2,-1,2,6,3,7,15,2,2,7,8,-11.375,-11.375,-11.375,-8.6875,-8.6875,-8.6875,6.444586,5.276032,1.678404,3.256458,5.299008,5.215605
-0.2626953,0.7890625,0.6069336,-0.1835938,-0.9023438,0.5371094,-1,1,-3,-7,-6,-3,-2,-4,-3,2,0,-3,0,-5,0,1,-10.625,-10.625,-10.625,7.9375,7.9375,7.9375,6.432797,5.298653,1.678679,3.26477,5.271072,5.195037
-0.1831055,0.7568359,0.6142578,-0.2480469,-0.8828125,0.4545898,-4,-15,-7,0,-2,0,-1,-2,5,4,4,16,8,1,5,8,-1.0625,-1.0625,-1.0625,12.4375,12.4375,12.4375,6.428298,5.316135,1.672666,3.277298,5.264951,5.180085
-0.1860352,0.7709961,0.6064453,-0.2304688,-0.8583984,0.4418945,-4,-11,-4,2,2,-2,-2,0,-10,-4,-5,-16,1,-2,-1,-1,-1,-1,-1,2.875,2.875,2.875,6.425709,5.312061,1.666347,3.27845,5.267062,5.180022
-0.1821289,0.7705078,0.6479492,-0.1845703,-0.9135742,0.4672852,-1,-34,-11,1,-2,-3,-4,-2,0,2,0,2,4,-1,-3,-1,4.0625,4.0625,4.0625,-2,-2,-2,6.427752,5.300835,1.661292,3.267648,5.274383,5.192029
-0.2094727,0.7895508,0.6567383,-0.1777344,-0.8598633,0.4804688,-2,5,-4,-1,-5,-3,0,0,-1,-1,-4,-16,-2,-1,0,-1,-0.1875,-0.1875,-0.1875,3.8125,3.8125,3.8125,6.426767,5.295967,1.661336,3.274461,5.277478,5.199908
-0.2397461,0.7729492,0.6401367,-0.1708984,-0.875,0.484375,-1,-2,-3,-1,-1,-1,0,1,1,2,4,9,-3,-2,-2,1,0.9375,0.9375,0.9375,-2.3125,-2.3125,-2.3125,6.421249,5.286328,1.666224,3.27441,5.279479,5.202821
