ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.9243164,0.3173828,0.06298828,0.9228516,-0.3583984,0.06347656,-2,-1,-1,0,-1,-1,1,1,0,0,0,1,-2,-1,-1,-1,-0.1875,-0.1875,-0.1875,0.4375,0.4375,0.4375,7.358925,3.018983,8.744602,2.806357,3.099381,6.424708
0.9189453,0.3149414,0.04833984,0.9272461,-0.3608398,0.06591797,1,-1,-1,-1,0,-2,0,-3,1,-2,-2,-1,-2,-1,-3,-1,-0.5,-0.5,-0.5,0.25,0.25,0.25,7.357494,3.017768,8.744863,2.80572,3.098995,6.425313
0.9233398,0.315918,0.05078125,0.9306641,-0.3608398,0.06689453,-2,-3,-2,-1,-2,3,1,1,-1,-1,-2,-3,0,-2,0,0,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,7.357151,3.017233,8.744438,2.804873,3.098902,6.42635
0.9204102,0.3212891,0.04980469,0.9277344,-0.3598633,0.06347656,1,-2,1,-1,1,-2,0,-3,-1,-1,-2,0,-1,-2,1,-1,-0.3125,-0.3125,-0.3125,-0.8125,-0.8125,-0.8125,7.35687,3.017402,8.744528,2.804873,3.098902,6.42635
0.9223633,0.3188477,0.05029297,0.9296875,-0.3564453,0.07080078,0,0,-2,-1,0,-1,-1,-3,-2,-1,-1,-3,0,-1,-4,-2,-1.125,-1.125,-1.125,0.3125,0.3125,0.3125,7.356122,3.018021,8.743919,2.804873,3.098902,6.42635
0.9169922,0.3134766,0.0546875,0.925293,-0.3544922,0.07275391,-1,-2,-1,1,-1,1,0,-2,-1,-3,-11,3,-2,0,1,-1,-0.75,-0.75,-0.75,0.625,0.625,0.625,7.354666,3.018516,8.744032,2.805306,3.098775,6.425942
0.9262695,0.3105469,0.05224609,0.9272461,-0.3515625,0.06542969,1,-1,-3,-2,-2,-3,0,1,-16,-5,-8,-1,-1,-2,-1,-3,0,0,0,-0.6875,-0.6875,-0.6875,7.354629,3.019073,8.742617,2.802778,3.099551,6.42802
0.9267578,0.3144531,0.06005859,0.9301758,-0.3476563,0.03027344,-1,-2,0,-1,-1,0,-1,2,-2,7,-2,-6,-2,-1,-7,27,-0.6875,-0.6875,-0.6875,-2.875,-2.875,-2.875,7.354922,3.019117,8.741388,2.786054,3.102271,6.441823
0.925293,0.3115234,0.05810547,0.9824219,-0.4438477,0.05126953,0,-1,-1,1,3,-1,0,-2,-6,2,4,-2,5,-1,3,3,-0.125,-0.125,-0.125,-25.125,-25.125,-25.125,7.355858,3.01869,8.739953,2.767785,3.11684,6.435303
0.9399414,0.3178711,0.02685547,0.9926758,-0.4448242,0.03613281,1,-2,0,0,1,-6,-1,7,-6,-17,-11,-23,-23,-5,-3,-13,1.0625,1.0625,1.0625,7.0625,7.0625,7.0625,7.357349,3.020033,8.737977,2.821821,3.148453,6.366578
0.9912109,0.2924805,-0.02539063,1.015625,-0.3120117,0.0859375,1,-2,-10,-4,3,-6,-5,8,7,11,7,-19,9,6,-11,20,-1.4375,-1.4375,-1.4375,-5.4375,-5.4375,-5.4375,7.354431,3.026011,8.742449,2.92149,3.18346,6.260483
1.032227,0.3383789,0.008300781,1.018066,-0.3168945,0.08398438,-1,4,17,-1,-4,-7,5,6,-3,-5,-5,13,30,2,1,4,41.4375,41.4375,41.4375,-30.9375,-30.9375,-30.9375,7.323561,3.052143,8.810309,2.960357,3.210192,6.198446
1.025879,0.4599609,0.05322266,0.9887695,-0.574707,0.2304688,0,-1,9,-12,-1,-1,1,-5,-2,-4,0,-9,12,7,4,-4,50.125,50.125,50.125,-61.1875,-61.1875,-61.1875,7.253813,3.112709,8.946484,3.061347,3.351037,5.96837
1.033203,0.5532227,0.1005859,0.8759766,-0.6865234,0.296875,2,18,23,-6,-2,-2,-3,2,0,-3,-2,28,-6,-5,-2,3,23.1875,23.1875,23.1875,-22.875,-22.875,-22.875,7.139984,3.216255,9.109575,3.138627,3.484804,5.833124
1.021484,0.5488281,0.2001953,0.8051758,-0.7124023,0.3652344,-3,11,-15,2,-6,-1,6,-8,-1,3,-3,-7,2,22,2,-3,8.3125,8.3125,8.3125,-5.25,-5.25,-5.25,7.01374,3.354338,9.265458,3.180978,3.560244,5.776793
0.8427734,0.6533203,0.3359375,0.6333008,-0.7094727,0.4643555,-3,3,8,6,2,4,-7,-1,1,-3,-1,-9,-24,-19,-6,0,11.9375,11.9375,11.9375,34.1875,34.1875,34.1875,6.914875,3.520129,9.398146,3.325785,3.821453,5.637947
0.6767578,0.7817383,0.449707,0.5600586,-0.6621094,0.4619141,-2,-15,22,-4,2,1,-4,-2,-1,-5,8,0,-27,-40,-6,1,-18.0625,-18.0625,-18.0625,40.9375,40.9375,40.9375,6.824513,3.714726,9.503068,3.377936,3.912325,5.5937
0.5864258,0.7919922,0.484375,0.4541016,-0.6166992,0.5751953,0,-18,12,-4,-10,-9,-21,-1,0,-1,-10,-4,29,20,4,-2,-41.1875,-41.1875,-41.1875,21.3125,21.3125,21.3125,6.77083,3.820389,9.545996,3.461449,4.097151,5.50316
0.3349609,0.6137695,0.4892578,0.3647461,-0.6826172,0.5942383,-1,-7,-33,-20,0,-4,4,-1,0,2,1,5,12,-3,-4,0,-22.75,-22.75,-22.75,31.1875,31.1875,31.1875,6.649634,4.154995,9.634388,3.535903,4.290282,5.417913
0.3041992,0.6831055,0.503418,0.2460938,-0.6411133,0.546875,1,-3,-2,-10,2,-1,4,3,0,-2,-1,1,4,12,-3,-5,-1.3125,-1.3125,-1.3125,24.75,24.75,24.75,6.640802,4.268723,9.65065,3.598304,4.473489,5.337154
0.2333984,0.7133789,0.4516602,0.1777344,-0.6879883,0.5410156,1,4,2,44,42,2,9,5,0,-1,-5,3,1,-21,-10,1,-1.4375,-1.4375,-1.4375,29.8125,29.8125,29.8125,6.627581,4.480394,9.684702,3.648234,4.638822,5.269773
0.1933594,0.6723633,0.4516602,0.1655273,-0.5766602,0.5854492,-2,-3,0,11,6,0,-6,-2,-2,-1,-2,2,-9,-19,-9,-8,2.5,2.5,2.5,10.25,10.25,10.25,6.613919,4.651785,9.730039,3.679416,4.772007,5.214394
0.1987305,0.7363281,0.4794922,0.1293945,-0.715332,0.6523438,-1,1,-4,-8,0,3,3,-1,-4,-2,-3,1,-4,-6,-1,2,12.9375,12.9375,12.9375,-6.8125,-6.8125,-6.8125,6.623385,4.821459,9.793757,3.676984,4.865214,5.177064
0.1455078,0.7768555,0.4833984,0.3549805,-0.6757813,0.2441406,-6,-12,-17,2,-10,-3,1,-2,-1,-1,17,14,-1,2,2,0,10,10,10,26,26,26,6.626617,4.857728,9.814775,3.686179,4.922724,5.154158
0.09179688,0.8076172,0.4785156,0.2480469,-0.6435547,0.6264648,-1,-6,-1,-14,5,1,3,-4,-2,-3,-4,-7,-8,-14,-18,-6,12.6875,12.6875,12.6875,-1.6875,-1.6875,-1.6875,6.633493,4.923302,9.858866,3.694923,4.959266,5.15015
-0.01660156,0.9428711,0.5385742,0.02978516,-0.7890625,0.7080078,2,6,14,60,71,16,-2,2,-5,-3,-5,-6,-5,-10,-1,1,2.375,2.375,2.375,-9.25,-9.25,-9.25,6.644245,4.958316,9.85454,3.682447,4.983411,5.14781
-0.07128906,0.8457031,0.6054688,0.08740234,-0.7758789,0.6733398,-9,-8,-2,-21,-19,-3,-6,-25,-1,-1,-2,-1,-8,-10,1,1,-5.625,-5.625,-5.625,-0.6875,-0.6875,-0.6875,6.637949,4.983212,9.844072,3.680866,4.990862,5.139473
-0.1313477,0.8081055,0.5288086,-0.1113281,-0.7470703,0.6801758,-1,2,-6,-24,-2,-2,0,4,0,1,-1,-4,3,-7,4,-2,21.5625,21.5625,21.5625,-6.4375,-6.4375,-6.4375,6.65132,5.03896,9.81383,3.68008,5.031076,5.102883
-0.1313477,0.8081055,0.5288086,-0.1113281,-0.7470703,0.6801758,-1,2,-6,-24,-2,-2,0,4,0,0,-3,-14,-6,16,9,2,21.5625,21.5625,21.5625,-6.4375,-6.4375,-6.4375,6.65132,5.03896,9.81383,3.68008,5.031076,5.102883
-0.05859375,0.7514648,0.4594727,0.1166992,-0.7763672,0.8349609,6,-10,-6,7,0,-1,1,-2,-3,-1,3,-2,-7,-8,4,2,-18.375,-18.375,-18.375,-12.3125,-12.3125,-12.3125,6.639958,5.074322,9.755688,3.671428,5.050976,5.098149
-0.05859375,0.7514648,0.4594727,0.5205078,-0.7324219,1.003906,-1,2,-1,-3,-6,-2,16,7,-3,-1,-2,1,-5,0,-4,-4,-18.375,-18.375,-18.375,-16.4375,-16.4375,-16.4375,6.639958,5.074322,9.755688,3.666941,5.069668,5.097703
0.07226563,0.6269531,0.5712891,-0.6552734,-0.7392578,0.168457,4,6,19,-41,-89,-9,-11,3,-2,0,0,-7,3,0,-1,0,-0.1875,-0.1875,-0.1875,6.6875,6.6875,6.6875,6.603038,5.024438,9.734079,3.649481,5.106896,5.095922
0.1772461,1.047363,0.5332031,-0.3745117,-0.6425781,0.171875,-3,-7,-9,-8,-35,-6,1,-16,-2,-2,-3,2,0,-4,2,1,106.6875,106.6875,106.6875,-1.125,-1.125,-1.125,6.728096,4.969217,9.712725,3.626043,5.160814,5.105608
0.1293945,1.150391,0.4736328,-0.09619141,-0.7900391,0.7319336,-6,0,-21,-27,10,4,-10,-51,-1,-4,3,3,-2,-2,-4,-3,9.3125,9.3125,9.3125,-16.3125,-16.3125,-16.3125,6.771627,4.933669,9.754061,3.61906,5.149367,5.12118
0.03710938,0.8339844,0.4765625,-0.03515625,-0.7573242,0.6484375,-2,-3,1,4,37,12,27,14,-3,-4,-1,2,5,0,2,0,-10.0625,-10.0625,-10.0625,-6.9375,-6.9375,-6.9375,6.753519,4.918355,9.812563,3.611871,5.138635,5.132181
-0.05371094,0.9790039,0.5888672,-0.03125,-0.7294922,0.6660156,-3,-4,9,8,19,1,4,-4,-1,-2,-2,-7,-3,-7,2,0,-58.625,-58.625,-58.625,-12.125,-12.125,-12.125,6.704057,4.929167,9.864454,3.605259,5.122823,5.141987
-0.137207,0.8022461,0.59375,-0.01953125,-0.7592773,0.6860352,16,16,-1,0,4,-1,-1,15,-2,2,-4,-5,1,8,-1,-2,-83.5,-83.5,-83.5,-11.75,-11.75,-11.75,6.601928,4.97115,9.898073,3.595433,5.103045,5.142522
-0.1967773,0.7543945,0.5693359,-0.04394531,-0.7758789,0.6845703,1,9,-1,-3,2,2,1,5,-2,-1,1,5,1,2,1,-4,-39.8125,-39.8125,-39.8125,-4.875,-4.875,-4.875,6.541018,5.035072,9.888244,3.591054,5.086733,5.136608
-0.1469727,0.828125,0.5761719,-0.05761719,-0.7827148,0.675293,8,-3,-3,-5,-3,-3,1,1,-1,-2,0,-3,-1,2,9,1,-11.6875,-11.6875,-11.6875,2.9375,2.9375,2.9375,6.523093,5.093743,9.8561,3.594516,5.080782,5.131258
-0.1855469,0.6386719,0.4360352,-0.07568359,-0.7797852,0.6674805,2,-3,-8,-43,-4,-7,-16,2,0,-2,1,3,-3,-4,-2,0,-11.375,-11.375,-11.375,4.1875,4.1875,4.1875,6.506875,5.132238,9.806483,3.600707,5.082518,5.124253
-0.02099609,0.8735352,0.4770508,-0.08056641,-0.7875977,0.6474609,1,0,-2,9,-13,0,3,-1,-2,2,-3,-8,-1,-6,-4,-2,86.9375,86.9375,86.9375,5.6875,5.6875,5.6875,6.573761,5.145872,9.739698,3.605997,5.088484,5.121074
0.06396484,1.126465,0.5800781,-0.06298828,-0.7851563,0.6445313,-9,-21,-31,-27,-2,-3,-8,-6,-3,-2,0,0,1,7,2,-4,7.625,7.625,7.625,1.1875,1.1875,1.1875,6.624296,5.126001,9.706482,3.607886,5.093317,5.123343
-0.03466797,0.9438477,0.6196289,-0.04541016,-0.784668,0.6411133,-3,-9,7,4,11,0,0,-3,0,-1,4,7,-7,-7,-4,-3,-46.5,-46.5,-46.5,0.4375,0.4375,0.4375,6.598231,5.113629,9.711822,3.607723,5.09481,5.126517
-0.09130859,0.7924805,0.5517578,-0.04199219,-0.78125,0.6337891,2,-7,9,-6,-6,-2,-14,-3,-3,-2,-2,-1,-9,-23,0,-2,35.375,35.375,35.375,-2.4375,-2.4375,-2.4375,6.596121,5.089657,9.738412,3.606456,5.093074,5.131823
-0.1259766,0.9038086,0.5375977,-0.02880859,-0.7866211,0.6542969,-4,-7,-5,7,30,6,1,0,-1,2,1,2,14,18,1,0,-10.25,-10.25,-10.25,-3.8125,-3.8125,-3.8125,6.603352,5.08515,9.751884,3.601753,5.08528,5.138446
-0.1103516,0.8208008,0.5644531,-0.04785156,-0.7856445,0.6943359,-1,-1,-5,-47,-32,-2,2,0,-2,-3,-2,2,3,-3,2,-2,-10.875,-10.875,-10.875,0.125,0.125,0.125,6.586123,5.087605,9.747713,3.602178,5.077806,5.13356
-0.07617188,0.8623047,0.5654297,-0.08544922,-0.7597656,0.6518555,2,-1,27,-24,-22,-5,0,2,-1,0,2,-1,-2,-5,-3,-2,2.1875,2.1875,2.1875,7,7,7,6.584086,5.089848,9.739163,3.608913,5.075748,5.124895
-0.1025391,0.8618164,0.5561523,-0.08007813,-0.7641602,0.6484375,1,3,5,-10,-10,-4,5,4,-2,-4,-2,-3,-2,6,-22,-9,-4.375,-4.375,-4.375,1,1,1,6.581198,5.09093,9.736262,3.612828,5.077239,5.125295
0.08935547,0.8417969,0.6123047,-0.05273438,-0.7792969,0.6660156,1,15,0,6,-22,-7,-3,-2,-2,-2,2,-2,-2,2,-2,-1,-6.25,-6.25,-6.25,-0.3125,-0.3125,-0.3125,6.575562,5.082678,9.734112,3.613478,5.077073,5.127308
0.3833008,1.020996,0.3974609,-0.05322266,-0.7641602,0.659668,-3,-6,-6,15,1,0,-1,-5,-1,-2,-4,2,-2,-7,2,1,2.375,2.375,2.375,0.75,0.75,0.75,6.570889,5.062198,9.73187,3.615698,5.078981,5.127504
0.2583008,1.06543,0.296875,-0.04345703,-0.7666016,0.6625977,-2,5,2,-5,-7,-4,-1,-1,-2,0,-2,-1,2,15,-2,-3,0.9375,0.9375,0.9375,0.25,0.25,0.25,6.60249,5.049929,9.732568,3.616565,5.079418,5.126234
-0.7602539,0.6938477,0.390625,-0.05712891,-0.7519531,0.6401367,2,12,-1,-6,-2,-1,-2,-3,-3,1,-3,-2,-1,0,-5,-3,-1.375,-1.375,-1.375,2.375,2.375,2.375,6.590343,5.058476,9.728662,3.619072,5.078984,5.122811
-0.4960938,0.8706055,0.15625,-0.05664063,-0.7709961,0.6206055,-1,-2,0,5,0,-1,0,2,2,4,3,-2,-5,1,2,1,-3.5,-3.5,-3.5,2.5625,2.5625,2.5625,6.592996,5.052195,9.723161,3.620627,5.072038,5.123239
-0.4960938,0.8706055,0.15625,-0.08056641,-0.6674805,0.5629883,1,-5,-8,-9,-4,-3,-3,-1,-6,1,-6,0,4,13,13,3,-3.5,-3.5,-3.5,6.5,6.5,6.5,6.592996,5.052195,9.723161,3.62728,5.052054,5.13631
0.1264648,0.6625977,0.753418,-0.07617188,-0.612793,0.5229492,-8,-11,3,-5,-4,1,14,-42,0,-1,-2,-1,-3,-5,-2,-2,-15.0625,-15.0625,-15.0625,-24.375,-24.375,-24.375,6.534956,4.977375,9.715072,3.611353,5.004774,5.16569
-0.1313477,0.6767578,0.4980469,-0.0078125,-0.6396484,0.5170898,2,1,1,3,1,-1,-5,-5,0,0,-2,0,2,1,-6,-5,17.625,17.625,17.625,-40.125,-40.125,-40.125,6.545657,4.920212,9.679399,3.588628,4.96301,5.188645
0.07421875,0.6542969,0.4433594,0.1347656,-0.8217773,0.5317383,0,2,2,-3,-2,0,-8,6,-1,-24,-3,-1,1,4,-19,-3,35.3125,35.3125,35.3125,-37.375,-37.375,-37.375,6.585746,4.819633,9.626725,3.510267,4.780567,5.273368
0.109375,0.71875,0.3994141,0.2602539,-0.7827148,0.5449219,0,2,11,2,2,3,4,2,-5,2,1,1,-6,-4,6,-3,31.4375,31.4375,31.4375,-1.4375,-1.4375,-1.4375,6.630099,4.682791,9.587658,3.483707,4.633235,5.343928
0.269043,0.6704102,0.4321289,0.3149414,-0.7006836,0.4887695,-54,-2,-4,1,0,4,0,-19,-1,10,7,11,8,2,-3,-1,19.1875,19.1875,19.1875,6.5625,6.5625,6.5625,6.666647,4.507763,9.549649,3.478238,4.554718,5.379561
0.4213867,0.7587891,0.4047852,0.5410156,-0.6694336,0.487793,-5,3,11,-4,-33,-70,-23,3,-1,-2,3,0,6,-1,2,2,43.125,43.125,43.125,-44.6875,-44.6875,-44.6875,6.723986,4.317184,9.498235,3.384873,4.282374,5.484233
0.5175781,0.8383789,0.4321289,0.5507813,-0.6621094,0.3793945,-10,-2,-4,1,2,25,8,3,-5,1,-20,-2,-12,-3,2,-3,15.8125,15.8125,15.8125,-20,-20,-20,6.780959,4.122338,9.438541,3.326429,4.086927,5.55003
0.5175781,0.8383789,0.4321289,0.5507813,-0.6621094,0.3793945,-10,-2,-4,1,2,25,8,3,-5,1,-20,-2,-12,-3,2,-3,15.8125,15.8125,15.8125,-20,-20,-20,6.780959,4.122338,9.438541,3.326429,4.086927,5.55003
0.5058594,0.640625,0.3461914,0.6337891,-0.6367188,0.3740234,3,-1,-1,-3,-8,-8,-4,-1,-10,-9,39,26,2,-1,-1,-1,-12.5,-12.5,-12.5,-22.875,-22.875,-22.875,6.809622,3.912784,9.369417,3.292073,3.979548,5.588117
0.859375,0.4790039,0.3720703,0.9130859,-0.5932617,0.3115234,1,-1,-1,-2,4,1,2,1,-1,7,2,-1,1,1,2,1,25.0625,25.0625,25.0625,-17.3125,-17.3125,-17.3125,6.882205,3.695656,9.281753,3.167581,3.659026,5.740768
0.8203125,0.5385742,0.2973633,1.001953,-0.5400391,0.2177734,2,-1,0,-1,0,0,0,-2,0,-1,0,1,0,-2,1,0,48.625,48.625,48.625,-9.9375,-9.9375,-9.9375,6.948751,3.591874,9.228718,3.038155,3.456155,5.886905
0.9516602,0.6147461,0.1533203,1.041504,-0.5253906,0.1884766,-12,-3,-2,-4,-3,1,7,-67,0,-2,-3,-2,0,1,1,0,36.375,36.375,36.375,-3.5625,-3.5625,-3.5625,7.134561,3.383609,9.061886,2.959623,3.363193,5.978202
1.145508,0.4077148,-0.06884766,1.072754,-0.4638672,0.07177734,-1,-1,-1,-3,-2,-4,-5,-5,-1,-1,-2,-2,-2,-1,1,-1,-69.875,-69.875,-69.875,20.3125,20.3125,20.3125,7.462264,3.10951,8.630084,2.773473,3.206121,6.206902
1.140625,0.3720703,-0.1987305,1.076172,-0.3867188,-0.03369141,1,0,-1,1,2,3,2,11,-1,0,-3,-3,-1,-1,-2,-2,-58.5,-58.5,-58.5,35.5,35.5,35.5,7.759099,3.005906,8.242109,2.557516,3.09476,6.480852
1.064453,0.3359375,-0.2182617,1.035645,-0.359375,-0.1005859,-1,1,-1,-3,-1,-3,-2,-5,-2,0,-4,-1,-1,-2,-2,-3,-37.25,-37.25,-37.25,34.3125,34.3125,34.3125,8.035438,2.95054,7.90407,2.33109,3.023141,6.762286
