ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.2548828,0.8417969,0.4790039,-0.04833984,-0.7241211,0.6279297,4,16,10,49,11,6,-7,12,-2,0,1,11,2,5,1,1,13.4375,13.4375,13.4375,-9.375,-9.375,-9.375,6.763231,4.906255,9.625795,3.646361,5.076046,5.092513
0.2333984,0.8144531,0.3901367,0.001953125,-0.7612305,0.6645508,-7,6,-15,-4,-9,-2,-9,-15,-1,-2,-1,-5,-1,12,1,1,41.3125,41.3125,41.3125,-15.9375,-15.9375,-15.9375,6.78417,4.878011,9.659489,3.631378,5.06069,5.106663
0.006347656,1.009766,0.5981445,-0.005371094,-0.762207,0.6972656,-2,-1,-5,-10,-15,-2,-2,2,-1,-1,2,5,0,-1,0,-2,-68.5625,-68.5625,-68.5625,-7.1875,-7.1875,-7.1875,6.750215,4.849168,9.761141,3.623125,5.041825,5.115125
-0.09082031,0.8032227,0.6137695,0.01953125,-0.7387695,0.690918,8,14,12,-10,6,2,6,8,-1,-3,-5,-5,-4,2,-1,1,-68.0625,-68.0625,-68.0625,-9.9375,-9.9375,-9.9375,6.652586,4.877678,9.813207,3.616726,5.021588,5.112958
-0.1210938,0.8588867,0.5800781,-0.007324219,-0.8007813,0.7001953,1,8,-3,-13,1,-7,-20,-4,0,0,-1,0,-9,-11,-1,0,-57.4375,-57.4375,-57.4375,-3.75,-3.75,-3.75,6.618505,4.904894,9.82059,3.611743,5.009544,5.105103
-0.1508789,0.7382813,0.5527344,-0.04345703,-0.7558594,0.6855469,7,-2,-5,-28,-15,-3,-6,-1,-1,-1,-3,0,0,-4,-3,-3,-38.1875,-38.1875,-38.1875,7.6875,7.6875,7.6875,6.541696,4.994766,9.781528,3.621236,5.009016,5.094953
-0.08496094,0.7246094,0.5288086,-0.05761719,-0.7768555,0.6591797,1,1,4,20,23,9,7,2,0,0,3,4,5,7,-6,-3,-15.375,-15.375,-15.375,6.0625,6.0625,6.0625,6.517249,5.043389,9.70971,3.628816,5.017582,5.089436
-0.1015625,0.6674805,0.4833984,-0.04443359,-0.7792969,0.6606445,0,-45,-12,15,-18,-5,-2,2,-2,-2,-5,-2,-1,6,2,0,12.3125,12.3125,12.3125,6.5,6.5,6.5,6.522163,5.067024,9.669793,3.635278,5.028774,5.090046
0.1625977,1.035156,0.5195313,-0.00390625,-0.7670898,0.6445313,-7,11,3,-1,26,4,-1,-1,0,-1,1,-3,-2,-14,-2,1,37.8125,37.8125,37.8125,4.6875,4.6875,4.6875,6.6242,5.068131,9.590508,3.639734,5.035873,5.092349
0.01513672,0.7729492,0.6469727,0.01757813,-0.7895508,0.6855469,5,19,-1,-2,3,1,2,1,-2,-2,-1,1,1,5,2,0,-27.25,-27.25,-27.25,-2.6875,-2.6875,-2.6875,6.598076,5.037561,9.601234,3.636742,5.035773,5.095178
-0.03710938,0.706543,0.6367188,-0.01367188,-0.7617188,0.6630859,6,1,7,-12,54,12,8,1,0,0,-1,-2,-5,-21,2,0,-13.9375,-13.9375,-13.9375,-0.25,-0.25,-0.25,6.584551,5.024869,9.609796,3.637823,5.035984,5.095719
-0.08691406,0.8681641,0.5629883,-0.02490234,-0.7568359,0.6625977,5,7,0,-14,4,-4,-1,6,-4,1,-1,0,3,2,-3,-2,-0.9375,-0.9375,-0.9375,-3.4375,-3.4375,-3.4375,6.585248,5.015063,9.62186,3.633874,5.032553,5.092597
-0.08154297,0.8525391,0.5600586,-0.05615234,-0.7651367,0.6699219,4,4,-1,-5,8,-1,0,0,-2,-2,-4,0,3,-2,2,-1,-0.625,-0.625,-0.625,4.0625,4.0625,4.0625,6.581509,5.015706,9.615719,3.637458,5.029558,5.085833
-0.03808594,0.8554688,0.5820313,-0.05224609,-0.7646484,0.65625,-4,-3,-4,-6,-18,-3,-2,1,-1,-2,0,-2,0,6,1,0,-0.5,-0.5,-0.5,2.875,2.875,2.875,6.580483,5.015922,9.610584,3.640853,5.02699,5.084639
-0.0234375,0.8442383,0.5776367,-0.02050781,-0.7641602,0.6704102,1,2,3,29,-10,2,-2,1,1,0,-1,-1,2,1,1,0,0.375,0.375,0.375,1.6875,1.6875,1.6875,6.575475,5.018219,9.60435,3.642933,5.02531,5.088596
-0.02490234,0.8701172,0.5615234,-0.02978516,-0.7700195,0.6855469,2,-2,-1,-4,-10,-6,-4,-1,0,-1,-2,2,2,6,1,2,3.1875,3.1875,3.1875,1.4375,1.4375,1.4375,6.57794,5.022152,9.603416,3.645094,5.02631,5.090479
-0.02880859,0.8686523,0.5585938,-0.02880859,-0.7631836,0.6777344,-1,-3,-8,-23,-32,-6,-3,-3,0,-3,-1,-1,-2,-1,-3,-3,3.75,3.75,3.75,2.375,2.375,2.375,6.580365,5.024041,9.603372,3.647697,5.029709,5.090641
-0.04443359,0.8417969,0.5615234,-0.02880859,-0.753418,0.6689453,1,3,1,-15,6,0,-1,1,1,-1,1,1,0,-5,-3,0,2.25,2.25,2.25,0.4375,0.4375,0.4375,6.583734,5.029318,9.599795,3.649757,5.033897,5.091085
-0.04296875,0.8447266,0.5800781,-0.03027344,-0.762207,0.6645508,0,-5,-3,-6,1,3,-3,0,-2,-3,0,-1,-1,-8,-3,-2,4.5,4.5,4.5,-0.125,-0.125,-0.125,6.587182,5.034122,9.595487,3.648715,5.036401,5.092307
-0.04980469,0.8354492,0.5722656,-0.02587891,-0.7397461,0.6582031,1,-7,-5,-2,-1,1,4,0,0,1,1,3,1,1,2,1,1.875,1.875,1.875,2.4375,2.4375,2.4375,6.587205,5.04155,9.591284,3.651492,5.037171,5.092809
0.04101563,0.8339844,0.4916992,-0.02880859,-0.7753906,0.6337891,0,-1,0,-5,-3,1,3,-4,-1,-1,-1,-2,-1,2,5,-4,-0.3125,-0.3125,-0.3125,-0.4375,-0.4375,-0.4375,6.585188,5.040248,9.586208,3.648573,5.030701,5.09808
0.3745117,1.038574,0.2563477,-0.03466797,-0.6982422,0.5766602,-3,2,3,-1,7,1,-3,1,-4,-12,-6,-1,-1,-4,-4,-2,11.0625,11.0625,11.0625,6.75,6.75,6.75,6.589788,5.012847,9.582387,3.652318,5.009943,5.124692
-0.1420898,0.7456055,0.4780273,-0.01123047,-0.65625,0.5424805,-5,-5,-2,-3,-3,1,-2,1,3,10,-1,-2,-2,-4,-8,1,-18.5,-18.5,-18.5,-18.5625,-18.5625,-18.5625,6.594161,5.009221,9.565627,3.639674,4.961916,5.175822
-0.09960938,0.644043,0.4516602,0.09277344,-0.7075195,0.543457,1,-1,-1,-1,-2,-2,1,-1,-11,2,-5,-3,0,-2,-2,-3,-8.5625,-8.5625,-8.5625,-31.6875,-31.6875,-31.6875,6.576367,4.975917,9.527269,3.600862,4.87646,5.239302
0.08154297,0.7333984,0.4394531,0.1357422,-0.6904297,0.5869141,-1,-1,-3,-2,0,0,-1,-1,3,8,-2,4,0,0,-22,-1,27.8125,27.8125,27.8125,-8.5,-8.5,-8.5,6.615219,4.827003,9.443463,3.575352,4.761492,5.294879
0.1914063,0.7060547,0.4624023,0.1601563,-0.5844727,0.449707,0,2,0,-2,0,-2,-2,-4,1,-14,-2,2,3,1,-9,-1,12.125,12.125,12.125,-12.875,-12.875,-12.875,6.624697,4.746157,9.419941,3.558079,4.607632,5.351748
0.1474609,0.6787109,0.4111328,0.4003906,-0.6220703,0.4970703,-1,-1,0,-3,-2,-2,0,-1,2,-5,-8,10,23,2,-2,-2,6.9375,6.9375,6.9375,-57.3125,-57.3125,-57.3125,6.637759,4.559018,9.37616,3.482462,4.408432,5.4129
0.5673828,0.5869141,0.4916992,0.574707,-0.6733398,0.5029297,-1,0,0,-2,-5,-3,0,1,0,-50,37,3,-5,-2,3,-2,5.3125,5.3125,5.3125,-32.375,-32.375,-32.375,6.666482,4.330109,9.325803,3.412986,4.191738,5.467818
0.3833008,0.5927734,0.4262695,0.640625,-0.53125,0.3989258,0,0,-2,1,-1,3,-2,-1,-3,5,-11,-6,-19,-5,-3,-3,27.125,27.125,27.125,-25.125,-25.125,-25.125,6.717757,4.10437,9.257346,3.353908,3.965789,5.535347
0.9135742,0.5732422,0.3007813,0.8642578,-0.6430664,0.3417969,3,-2,-1,-1,0,4,1,1,1,4,3,-6,1,0,4,0,56.9375,56.9375,56.9375,-44.25,-44.25,-44.25,6.831061,3.837621,9.161426,3.241944,3.726092,5.6335
0.9985352,0.6420898,0.2446289,1.020508,-0.6015625,0.2563477,-14,-1,0,-1,-3,0,3,-1,-2,1,-5,1,1,1,1,-1,33.0625,33.0625,33.0625,-4.8125,-4.8125,-4.8125,6.937471,3.594723,9.08352,3.122274,3.49295,5.765303
0.9863281,0.4731445,0.2421875,1.064453,-0.472168,0.1865234,2,0,1,0,-4,-4,-2,-4,-2,-1,1,0,-3,-1,2,0,14.625,14.625,14.625,19.0625,19.0625,19.0625,7.054254,3.384195,8.960007,2.980387,3.285384,5.95278
1.077148,0.4960938,0.159668,1.111816,-0.4321289,0.08544922,-7,-4,-2,-1,-2,-1,-2,-4,-2,0,-3,-2,0,-1,-2,-1,6.75,6.75,6.75,18.9375,18.9375,18.9375,7.255909,3.20776,8.741727,2.742131,3.121295,6.239024
1.085938,0.4868164,-0.0234375,1.106445,-0.4204102,-0.01953125,-2,-1,-2,-1,-1,1,-2,-1,-2,-1,-2,-2,-1,-1,0,1,-15,-15,-15,31.9375,31.9375,31.9375,7.52416,3.072727,8.441262,2.444204,3.013644,6.589542
1.037598,0.4443359,-0.1518555,1.037598,-0.3828125,-0.07910156,0,-2,1,1,-2,-4,0,3,-1,0,-2,0,1,-1,-4,-2,-29.4375,-29.4375,-29.4375,35.6875,35.6875,35.6875,7.812907,2.993042,8.105086,2.170381,2.958475,6.917675
1.01416,0.378418,-0.1591797,1.007813,-0.3569336,-0.05566406,1,-2,-1,0,-1,-1,0,0,1,-2,0,1,0,-2,0,-3,-28.625,-28.625,-28.625,28.0625,28.0625,28.0625,8.052317,2.951999,7.821501,1.992595,2.93349,7.138484
1.007324,0.3193359,-0.07714844,0.987793,-0.3461914,-0.015625,-3,-3,0,-1,0,-2,-1,2,-1,-3,-6,0,-1,-2,-2,0,-10.375,-10.375,-10.375,20.8125,20.8125,20.8125,8.17663,2.93131,7.672866,1.941202,2.923958,7.220153
0.9770508,0.3037109,-0.005859375,0.9526367,-0.3530273,0.07617188,-4,2,0,2,-1,1,1,-1,-2,-9,-6,0,-2,1,3,-2,15.8125,15.8125,15.8125,9.9375,9.9375,9.9375,8.176906,2.916501,7.680654,2.005747,2.922469,7.171699
0.9213867,0.3515625,0.06054688,0.9233398,-0.3735352,0.105957,-2,0,-1,1,0,4,0,-2,-4,3,-2,1,-2,-1,-3,0,28.75,28.75,28.75,10.625,10.625,10.625,8.088862,2.910269,7.800725,2.130527,2.929482,7.057868
0.859375,0.3901367,0.1005859,0.8959961,-0.3613281,0.112793,-2,1,-2,-3,-2,0,1,0,-8,4,0,1,-1,2,6,2,14.125,14.125,14.125,20.3125,20.3125,20.3125,7.965352,2.917239,7.946477,2.272036,2.946777,6.935205
0.8798828,0.3422852,0.08642578,0.8959961,-0.3466797,0.07666016,-10,-1,-2,-4,-1,-2,-3,-5,1,4,-1,-1,-3,-2,-3,-3,-16.5625,-16.5625,-16.5625,21,21,21,7.846006,2.9326,8.054783,2.392749,2.968657,6.836724
0.894043,0.2915039,0.05761719,0.9277344,-0.3310547,0.03271484,-22,-3,1,-3,-3,-5,-3,-6,-2,3,0,-1,0,-1,0,-1,-31.625,-31.625,-31.625,21.0625,21.0625,21.0625,7.745435,2.947451,8.124226,2.491731,2.991508,6.758802
0.9599609,0.25,0.00390625,0.9516602,-0.3081055,0.008789063,-5,0,-1,-1,1,1,-2,1,1,1,2,-1,-3,-4,-4,-4,-26.5,-26.5,-26.5,19.5625,19.5625,19.5625,7.670908,2.960115,8.167264,2.534686,3.001559,6.725161
0.984375,0.2441406,-0.03662109,0.9648438,-0.3012695,-0.04101563,6,0,0,1,-1,-1,0,0,0,0,-1,1,0,-1,0,1,-14.1875,-14.1875,-14.1875,4.1875,4.1875,4.1875,7.608321,2.971842,8.211651,2.637745,3.032634,6.629764
0.9765625,0.2407227,-0.05664063,0.9780273,-0.2993164,-0.04785156,1,0,-2,-1,1,-1,0,0,-2,-1,-1,-3,-1,-1,1,1,-0.6875,-0.6875,-0.6875,-0.375,-0.375,-0.375,7.550612,2.981994,8.269665,2.691626,3.054027,6.57119
0.9584961,0.2490234,-0.04980469,0.9780273,-0.3027344,-0.03710938,0,0,-1,0,-1,-2,-1,4,-1,-1,1,-1,-1,0,-1,1,4.1875,4.1875,4.1875,-2.9375,-2.9375,-2.9375,7.49172,2.995044,8.336726,2.717794,3.06433,6.540567
0.9584961,0.2490234,-0.04980469,0.9780273,-0.3027344,-0.03710938,0,0,-1,0,-1,-2,-1,4,-1,-1,1,-1,-1,0,-1,1,4.1875,4.1875,4.1875,-2.9375,-2.9375,-2.9375,7.49172,2.995044,8.336726,2.717794,3.06433,6.540567
0.9301758,0.2436523,-0.01708984,0.9628906,-0.2958984,-0.02392578,2,0,-1,-2,-4,-1,-1,-5,-1,-1,2,-2,-1,-2,-1,-1,6.875,6.875,6.875,-7.25,-7.25,-7.25,7.4273,3.008806,8.413182,2.763568,3.083039,6.482297
0.9355469,0.2558594,0,0.9331055,-0.3164063,0.02587891,-13,-1,-1,-1,0,-2,-2,1,-1,-1,-2,-1,0,-2,-1,-2,4.875,4.875,4.875,-8.875,-8.875,-8.875,7.37097,3.02365,8.47981,2.805223,3.10664,6.417414
0.9272461,0.2841797,0.02832031,0.9321289,-0.3100586,0.01953125,3,-2,-2,0,0,-1,-2,-3,-2,-3,-5,-2,-1,-1,-2,-1,-0.5625,-0.5625,-0.5625,-6.1875,-6.1875,-6.1875,7.323669,3.038016,8.530944,2.811666,3.112092,6.406114
0.921875,0.2890625,0.04345703,0.9272461,-0.309082,0.03076172,0,0,0,-1,-3,0,-1,-1,-1,-2,0,-2,-1,-2,0,-2,-0.625,-0.625,-0.625,-8.5,-8.5,-8.5,7.290586,3.04733,8.563832,2.817188,3.119951,6.386205
0.9140625,0.2919922,0.03613281,0.9365234,-0.3349609,0.05859375,2,1,0,0,-1,0,0,1,-2,-2,1,-4,-1,-3,-2,0,1.125,1.125,1.125,-8.75,-8.75,-8.75,7.278452,3.050864,8.578013,2.810796,3.120199,6.380437
0.9140625,0.2993164,0.03759766,0.9306641,-0.3344727,0.05712891,5,-1,-1,1,0,-2,0,0,-2,0,-3,-1,-1,-1,0,-2,5.5,5.5,5.5,-4.9375,-4.9375,-4.9375,7.281578,3.050332,8.579895,2.800086,3.116678,6.385095
0.9155273,0.3017578,0.05126953,0.9414063,-0.3417969,0.0546875,-1,0,-2,-1,-1,0,-1,0,0,0,0,-1,-1,1,0,0,7.9375,7.9375,7.9375,-2.25,-2.25,-2.25,7.287627,3.048705,8.577893,2.784933,3.110187,6.397525
0.9194336,0.3193359,0.04980469,0.9326172,-0.3393555,0.05371094,-7,-2,-2,1,0,-3,-2,-2,-1,3,2,2,0,1,-2,-3,5.4375,5.4375,5.4375,-0.9375,-0.9375,-0.9375,7.320328,3.039887,8.556262,2.769003,3.1031,6.413241
0.9160156,0.3095703,0.05371094,0.9326172,-0.3452148,0.06201172,3,-1,-1,-1,-1,0,1,0,1,-2,1,-1,-2,-1,-2,-1,3.0625,3.0625,3.0625,-0.875,-0.875,-0.875,7.346949,3.032495,8.530222,2.761138,3.099901,6.421151
0.9106445,0.3100586,0.05273438,0.9355469,-0.3500977,0.06054688,-2,0,-2,-3,-2,-2,-2,0,-1,-3,-3,0,-1,-1,-3,-2,3.1875,3.1875,3.1875,4.0625,4.0625,4.0625,7.362878,3.028343,8.515651,2.739475,3.089931,6.449196
0.9150391,0.3139648,0.046875,0.9375,-0.3505859,0.0546875,-2,-1,-2,1,-1,-2,1,-2,-1,-1,-5,-1,-1,-1,2,-3,3.75,3.75,3.75,1.375,1.375,1.375,7.395992,3.021976,8.484359,2.726301,3.08309,6.466303
0.921875,0.309082,0.05664063,0.9345703,-0.3579102,0.06152344,2,-1,-2,0,-2,0,0,0,-1,2,-1,-1,-3,0,-2,1,1.9375,1.9375,1.9375,1,1,1,7.438079,3.015041,8.443559,2.721237,3.080652,6.472509
0.9160156,0.3061523,0.05273438,0.9375,-0.3583984,0.06787109,-4,-4,-3,-2,-2,-3,-1,0,2,0,-2,1,-1,-1,0,0,-0.5,-0.5,-0.5,2.375,2.375,2.375,7.459098,3.012165,8.420054,2.714244,3.075683,6.482615
0.9189453,0.3017578,0.05175781,0.9384766,-0.3657227,0.06054688,0,-1,-1,0,0,-3,0,-3,-2,1,-2,-2,-1,-2,-3,-1,-1.875,-1.875,-1.875,6.9375,6.9375,6.9375,7.475367,3.01139,8.40014,2.710208,3.067883,6.497958
0.9321289,0.2963867,0.03662109,0.9379883,-0.3540039,0.05908203,-1,-1,-1,-1,-2,-4,-1,1,-2,1,-2,-2,-2,-3,0,-1,-8.25,-8.25,-8.25,4.1875,4.1875,4.1875,7.484273,3.013149,8.382349,2.709115,3.064369,6.501657
0.9702148,0.315918,0.03759766,0.9155273,-0.3496094,0.04589844,0,0,0,0,-2,-1,0,-1,-1,-3,-2,0,-2,1,1,-1,-13.8125,-13.8125,-13.8125,-1.375,-1.375,-1.375,7.482222,3.01588,8.368012,2.70324,3.056669,6.508639
0.9296875,0.3056641,0.02978516,0.9013672,-0.3393555,0.04443359,-7,-1,-3,0,-1,-2,1,-1,-2,-1,-1,0,-2,-1,2,0,-14.1875,-14.1875,-14.1875,-4.125,-4.125,-4.125,7.471314,3.016789,8.362763,2.698173,3.055539,6.509833
0.887207,0.2851563,0.02929688,0.9272461,-0.3452148,0.06005859,-3,0,1,-1,-1,-1,-3,1,0,-2,1,-1,-1,-1,-2,-1,-6.5625,-6.5625,-6.5625,-2.25,-2.25,-2.25,7.456709,3.018949,8.366323,2.696161,3.059501,6.509099
