ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.956543,0.3110352,-0.02539063,1.003906,-0.4199219,0.05566406,-5,-13,11,-1,-2,-2,-2,1,3,1,3,-7,-35,1,-3,-7,-1.5,-1.5,-1.5,-2.5625,-2.5625,-2.5625,7.500991,2.984746,9.259506,2.86041,3.136734,6.361917
0.9824219,0.3066406,-0.05126953,1.033203,-0.4091797,0.1259766,-4,-8,-10,-7,-5,-2,-1,6,-1,-2,-1,35,76,6,-7,1,-2.4375,-2.4375,-2.4375,11.9375,11.9375,11.9375,7.490306,2.988301,9.270035,2.970663,3.185206,6.252015
1.007813,0.3193359,-0.03808594,1.010254,-0.4013672,0.1889648,0,3,-10,-5,0,1,-10,-1,-7,-6,-10,-3,-9,-12,-6,-6,-1.875,-1.875,-1.875,-26.5625,-26.5625,-26.5625,7.434044,3.008344,9.329062,3.090909,3.258726,6.102863
1.038086,0.3676758,-0.02148438,0.9707031,-0.6176758,0.3144531,-2,-13,19,-1,2,2,-11,-2,0,-3,-10,-34,-100,-29,-8,-2,-3.6875,-3.6875,-3.6875,-42.9375,-42.9375,-42.9375,7.3795,3.028762,9.384681,3.178911,3.377384,5.947087
1.087891,0.4345703,0.1381836,0.9326172,-0.6845703,0.3666992,2,16,30,9,0,0,-3,-1,-1,-3,-33,-11,-42,3,-3,1,3.0625,3.0625,3.0625,-25,-25,-25,7.123423,3.149537,9.655534,3.225675,3.452635,5.875059
1.087891,0.4345703,0.1381836,0.8105469,-0.7324219,0.4179688,-5,-11,-33,8,-3,-1,12,-2,3,2,11,6,-8,4,-3,-1,3.0625,3.0625,3.0625,1,1,1,7.123423,3.149537,9.655534,3.321125,3.623562,5.750602
1.000488,0.6650391,0.2456055,0.65625,-0.6445313,0.4765625,5,21,-7,2,11,0,9,6,-1,2,6,-14,-19,-6,4,2,29.9375,29.9375,29.9375,9.0625,9.0625,9.0625,6.924155,3.390545,9.925902,3.418364,3.808397,5.629374
0.8544922,0.7587891,0.4448242,0.5991211,-0.6367188,0.5068359,-3,4,31,2,-19,-7,1,-4,-3,-2,2,-5,1,3,-3,-3,-2.4375,-2.4375,-2.4375,5.625,5.625,5.625,6.816598,3.601966,0.06959665,3.461213,3.905643,5.569633
0.7158203,0.7763672,0.4785156,0.4189453,-0.6723633,0.5415039,1,4,12,-7,-3,-1,-4,-1,-2,-1,0,3,-4,5,9,-1,-24.3125,-24.3125,-24.3125,-1.5,-1.5,-1.5,6.758886,3.719645,0.1278975,3.522739,4.109724,5.463711
0.3969727,0.6586914,0.5292969,0.3598633,-0.6621094,0.5654297,2,9,22,1,51,6,-7,1,0,0,0,-11,-7,-7,-3,1,-21.25,-21.25,-21.25,8.5625,8.5625,8.5625,6.63136,4.096674,0.2410338,3.582368,4.404518,5.339211
0.2675781,0.6235352,0.4902344,0.2895508,-0.6542969,0.5605469,2,-2,-19,-39,22,4,-3,2,-2,-4,-17,-15,-16,2,7,-3,-10.875,-10.875,-10.875,11.4375,11.4375,11.4375,6.596388,4.348669,0.2873154,3.600892,4.496508,5.30379
0.1723633,0.6489258,0.4575195,0.1699219,-0.6582031,0.5717773,2,7,0,-29,1,-5,-1,0,-1,3,1,5,4,15,2,-2,-0.3125,-0.3125,-0.3125,4.4375,4.4375,4.4375,6.589262,4.466922,0.3060043,3.624855,4.669578,5.239373
0.144043,0.6748047,0.4291992,0.1723633,-0.6533203,0.5639648,1,-1,-1,-35,-18,-2,1,-1,-1,-1,2,-1,-4,-1,8,-2,13.4375,13.4375,13.4375,-9.25,-9.25,-9.25,6.592216,4.674073,0.3414794,3.627083,4.814186,5.19012
0.1054688,0.7001953,0.4487305,0.1601563,-0.6831055,0.565918,-5,-2,3,-27,-4,-3,4,3,-2,-2,3,0,-6,-2,-6,-7,12.5625,12.5625,12.5625,-14.25,-14.25,-14.25,6.59589,4.759886,0.3598547,3.620963,4.87122,5.168853
0.07373047,0.7070313,0.4472656,0.08691406,-0.7197266,0.6030273,1,3,4,-28,6,0,-4,-4,-1,0,0,-9,-22,1,-2,-1,11.5,11.5,11.5,2.0625,2.0625,2.0625,6.60573,4.893262,0.400838,3.613642,4.99555,5.127246
0.07373047,0.7070313,0.4472656,0.08691406,-0.7197266,0.6030273,1,3,4,-28,6,0,-4,-4,-1,0,0,-9,-22,1,-2,-1,11.5,11.5,11.5,2.0625,2.0625,2.0625,6.60573,4.893262,0.400838,3.613642,4.99555,5.127246
0.06542969,0.7929688,0.5131836,0.1679688,-0.6987305,0.5893555,0,-3,2,-1,-13,-2,-3,1,1,0,3,5,-7,-1,10,4,28.125,28.125,28.125,-9.75,-9.75,-9.75,6.644155,5.026845,0.4922381,3.607662,5.034658,5.117672
-0.000976563,0.8662109,0.5195313,0.08349609,-0.7880859,0.6606445,2,2,0,-2,-4,3,3,-8,-4,-2,-1,0,6,-6,-3,-5,16.9375,16.9375,16.9375,-13.4375,-13.4375,-13.4375,6.653405,5.032846,0.5046822,3.589569,5.052601,5.114871
-0.1430664,0.7998047,0.7338867,-0.002929688,-0.6914063,0.6069336,3,4,5,-1,3,5,4,6,-1,-1,5,3,3,5,1,-1,-11.4375,-11.4375,-11.4375,0.5625,0.5625,0.5625,6.635281,5.04921,0.5232001,3.591934,5.061706,5.112072
-0.6508789,0.9018555,0.3515625,0.007324219,-0.7470703,0.6669922,2,0,1,5,-14,-3,-1,-1,1,-1,-5,-14,-2,-4,-1,-1,15.75,15.75,15.75,-10.375,-10.375,-10.375,6.656317,5.090426,0.5225087,3.58578,5.057799,5.109177
-0.581543,1.054688,0.08789063,-0.06103516,-0.8066406,0.690918,-5,-39,-4,-5,0,-3,4,0,-2,-3,-5,-3,-1,1,-1,-1,-4.9375,-4.9375,-4.9375,4.75,4.75,4.75,6.679363,5.171205,0.5213656,3.589931,5.06004,5.107476
0.3251953,1.001953,0.4990234,-0.1450195,-0.8085938,0.6772461,9,8,6,-1,1,-2,-1,-9,0,-2,-3,-6,1,7,-2,0,-16.1875,-16.1875,-16.1875,12.4375,12.4375,12.4375,6.672053,5.174054,0.5145462,3.60275,5.074945,5.102883
-0.6791992,0.581543,0.5761719,-0.1362305,-0.7705078,0.6333008,-9,-5,6,4,1,-1,13,3,-1,1,0,-4,-6,-19,-2,-3,27.25,27.25,27.25,3.625,3.625,3.625,6.663268,5.238059,0.4756586,3.610127,5.101243,5.102927
-0.1762695,0.8520508,0.440918,-0.1416016,-0.8076172,0.637207,-7,-1,3,19,-1,54,-17,-6,-1,-2,2,7,1,-1,-2,-1,17.875,17.875,17.875,4.875,4.875,4.875,6.687159,5.22756,0.4429537,3.608565,5.150791,5.100428
-0.1137695,0.8393555,0.4873047,-0.1411133,-0.7802734,0.625,-9,-7,-1,-6,13,-4,2,1,-1,-1,-4,-7,0,1,-3,-1,5.1875,5.1875,5.1875,6.5,6.5,6.5,6.686843,5.206246,0.4232725,3.611336,5.167027,5.102429
0.08837891,0.9589844,0.5556641,-0.144043,-0.75,0.5927734,-5,2,18,15,-15,-3,0,4,0,0,-1,-6,-5,-3,-6,-2,68.8125,68.8125,68.8125,-7.6875,-7.6875,-7.6875,6.739355,5.131379,0.3516734,3.605905,5.202475,5.124636
0.08837891,0.9589844,0.5556641,-0.144043,-0.75,0.5927734,-5,2,18,15,-15,-3,0,4,0,0,-1,-6,-5,-3,-6,-2,68.8125,68.8125,68.8125,-7.6875,-7.6875,-7.6875,6.739355,5.131379,0.3516734,3.605905,5.202475,5.124636
0.1303711,1.084961,0.5844727,-0.1181641,-0.7480469,0.5996094,2,5,2,1,-9,-2,6,1,2,0,1,0,-1,0,-2,0,40.375,40.375,40.375,-11.125,-11.125,-11.125,6.79222,5.082714,0.3635458,3.594861,5.203937,5.142433
0.1674805,0.9775391,0.4238281,-0.09082031,-0.7680664,0.612793,1,-9,-29,-18,-18,-13,9,-6,0,-2,-12,-14,0,-1,3,2,11.1875,11.1875,11.1875,-12.625,-12.625,-12.625,6.800646,5.061513,0.3839805,3.583227,5.190218,5.160116
-0.006347656,0.9477539,0.5620117,-0.08203125,-0.7504883,0.6469727,3,-33,-22,-9,3,-3,1,-6,0,-2,-1,0,0,0,1,2,-27.1875,-27.1875,-27.1875,-9.4375,-9.4375,-9.4375,6.777496,5.02479,0.4729126,3.574739,5.168294,5.175912
-0.006347656,0.9477539,0.5620117,-0.05859375,-0.7495117,0.6572266,2,3,-11,2,0,-2,-1,-8,-1,-1,1,1,-4,-18,-4,-1,-27.1875,-27.1875,-27.1875,-14.125,-14.125,-14.125,6.777496,5.02479,0.4729126,3.565716,5.141808,5.181297
-0.1577148,0.8457031,0.6005859,-0.05322266,-0.8266602,0.6811523,-9,3,4,7,-1,-1,-2,2,0,-3,-8,-10,-6,-6,-3,-2,-78.8125,-78.8125,-78.8125,-11.0625,-11.0625,-11.0625,6.648142,5.063117,0.5291221,3.55327,5.117018,5.177313
-0.2402344,0.7949219,0.5478516,-0.09912109,-0.8129883,0.6748047,-6,9,6,-85,17,0,0,-4,2,0,3,6,-3,-2,3,4,-28,-28,-28,13.875,13.875,13.875,6.565985,5.155663,0.5002071,3.563106,5.109755,5.170094
-0.1455078,0.7304688,0.4956055,-0.1298828,-0.765625,0.640625,-4,0,0,23,-13,-6,-5,4,0,0,-2,0,3,-4,-6,1,-13.75,-13.75,-13.75,7.125,7.125,7.125,6.54426,5.202341,0.4500386,3.57639,5.114732,5.162646
-0.2255859,0.7319336,0.4213867,-0.1298828,-0.8393555,0.6259766,-4,2,-2,-1,-18,-2,4,4,-2,1,-3,-3,0,1,-2,-1,-1.8125,-1.8125,-1.8125,9.75,9.75,9.75,6.542498,5.225415,0.4244751,3.581426,5.123818,5.161183
0.07666016,1.026855,0.5546875,-0.09472656,-0.8085938,0.6044922,-3,-2,0,-19,11,4,6,4,0,0,-3,-6,-2,5,1,-2,51.625,51.625,51.625,7.8125,7.8125,7.8125,6.646317,5.225098,0.3640897,3.590774,5.129616,5.166126
-0.1176758,0.6503906,0.6274414,-0.04052734,-0.8168945,0.6557617,-2,2,6,14,6,-2,-21,12,-1,-1,-1,-3,-4,-8,-1,-1,-15.5,-15.5,-15.5,-5.3125,-5.3125,-5.3125,6.606328,5.18325,0.3992188,3.586243,5.131283,5.173887
-0.184082,0.7675781,0.5737305,-0.09033203,-0.7675781,0.6308594,1,-45,-20,-13,-13,-5,-3,-3,0,-1,-5,-6,-4,-5,-2,3,11.625,11.625,11.625,4.75,4.75,4.75,6.610348,5.177771,0.4060441,3.590108,5.135094,5.177972
-0.1987305,0.8847656,0.5615234,-0.08154297,-0.7661133,0.6547852,3,6,12,45,6,2,6,6,-2,-2,0,-1,0,11,-1,-4,-3.3125,-3.3125,-3.3125,-7.1875,-7.1875,-7.1875,6.615289,5.178319,0.4074536,3.58683,5.133711,5.177708
-0.1796875,0.8393555,0.5131836,-0.1132813,-0.8046875,0.6547852,-4,-2,2,2,-25,-3,0,-4,-2,-1,0,0,1,-11,-1,1,-1.5,-1.5,-1.5,4.375,4.375,4.375,6.608932,5.181612,0.402153,3.587246,5.131541,5.170986
-0.1308594,0.8510742,0.543457,-0.125,-0.78125,0.6455078,-5,-2,-1,0,-4,-2,-2,-4,0,-3,-1,-5,-3,0,-2,-1,-7.4375,-7.4375,-7.4375,7.75,7.75,7.75,6.600634,5.184866,0.3873431,3.591546,5.131979,5.168038
-0.1225586,0.8325195,0.5512695,-0.09228516,-0.7685547,0.640625,-1,-2,-2,7,-35,-4,-1,-3,-1,-1,-2,1,6,11,19,-1,-5.5,-5.5,-5.5,-2,-2,-2,6.596425,5.184575,0.3844571,3.596841,5.130245,5.167007
-0.1035156,0.8549805,0.5458984,-0.07519531,-0.8076172,0.6591797,-1,0,-4,-3,-10,-1,-2,-4,-1,0,-1,-2,-3,-8,-5,-2,1.5,1.5,1.5,5.625,5.625,5.625,6.595001,5.180104,0.3817599,3.599838,5.12779,5.168627
-0.1303711,0.8354492,0.5375977,-0.07568359,-0.7817383,0.6601563,-3,-2,-3,0,-11,-6,3,-5,-2,-1,-2,-1,3,3,-4,1,-3.1875,-3.1875,-3.1875,9.625,9.625,9.625,6.591933,5.173788,0.3790357,3.605383,5.127144,5.169024
0.004394531,0.8061523,0.6577148,-0.06982422,-0.7583008,0.6474609,-3,-2,-7,-41,6,0,-2,1,-3,-1,-1,-1,-1,-5,2,0,-6,-6,-6,0.25,0.25,0.25,6.584262,5.168842,0.3807853,3.611032,5.126801,5.170979
-0.1411133,0.9018555,0.6044922,-0.0703125,-0.7929688,0.640625,0,4,9,29,5,1,0,2,0,-4,-5,-3,-3,-5,-4,-2,-0.375,-0.375,-0.375,1.9375,1.9375,1.9375,6.570326,5.164196,0.3809934,3.607257,5.123894,5.169695
-0.1245117,0.8393555,0.5605469,-0.08203125,-0.7670898,0.644043,-1,-4,-2,2,0,-2,-4,0,0,-2,-3,-2,-3,1,-4,-1,-2.375,-2.375,-2.375,3.3125,3.3125,3.3125,6.566321,5.161415,0.3730947,3.608871,5.122016,5.168231
-0.1210938,0.8349609,0.5595703,-0.08496094,-0.7475586,0.6328125,1,-3,-1,9,-1,-3,-1,-5,-2,-1,0,1,0,1,1,-3,-6.25,-6.25,-6.25,-2.3125,-2.3125,-2.3125,6.560311,5.159528,0.3671667,3.609287,5.11584,5.167025
-0.09912109,0.7998047,0.5336914,-0.06884766,-0.7753906,0.6191406,0,-2,2,1,-2,-2,0,-5,-2,-1,-2,1,0,0,-1,1,-6.3125,-6.3125,-6.3125,0.75,0.75,0.75,6.55298,5.149123,0.3641054,3.607581,5.103183,5.171828
-0.1425781,0.7646484,0.512207,-0.05957031,-0.6616211,0.5771484,0,-1,1,-1,-2,-1,1,0,0,-2,-1,-3,-2,-2,-1,2,-16.9375,-16.9375,-16.9375,-4.625,-4.625,-4.625,6.539514,5.123994,0.3610701,3.607539,5.076868,5.186686
-0.1386719,0.6650391,0.5019531,-0.03173828,-0.7080078,0.5585938,-1,-3,-1,0,-2,-1,1,2,2,0,-2,-5,1,-2,0,0,-11.8125,-11.8125,-11.8125,-30.9375,-30.9375,-30.9375,6.518328,5.077715,0.3395456,3.581778,5.028853,5.210104
-0.07421875,0.675293,0.5161133,0.03515625,-0.7958984,0.5805664,-3,1,-3,0,-3,-2,0,-2,-3,-1,-1,-2,1,1,0,-4,4.875,4.875,4.875,-15.8125,-15.8125,-15.8125,6.519236,5.037088,0.3221183,3.554806,4.952076,5.243872
0.01611328,0.6616211,0.4907227,0.01904297,-0.6831055,0.5131836,0,0,1,-6,1,0,1,1,0,-2,0,-1,1,-2,-11,-4,-8.25,-8.25,-8.25,0.125,0.125,0.125,6.516632,4.849921,0.2732714,3.550539,4.852942,5.28568
0.2143555,0.6323242,0.5268555,0.1723633,-0.71875,0.5458984,1,-2,0,-4,-2,0,-1,-1,-2,-1,-5,1,-1,-3,-10,-4,33.625,33.625,33.625,-24.0625,-24.0625,-24.0625,6.545391,4.680573,0.2369252,3.523449,4.720602,5.331666
0.3173828,0.8515625,0.4936523,0.2563477,-0.7426758,0.5297852,-2,-3,3,-3,1,-1,-2,-1,-1,0,-1,0,1,-5,-42,-3,33.625,33.625,33.625,-19.125,-19.125,-19.125,6.598184,4.495057,0.1985158,3.490099,4.568227,5.376888
0.4614258,0.6992188,0.4750977,0.3984375,-0.7084961,0.4956055,-2,-2,-1,-8,-4,2,-1,2,-2,-3,-3,-6,-8,-2,5,-2,-23.25,-23.25,-23.25,-30.6875,-30.6875,-30.6875,6.598021,4.296222,0.1673651,3.444511,4.395945,5.425843
0.5219727,0.6225586,0.4248047,0.5810547,-0.7651367,0.5185547,-2,0,-1,-3,-2,-1,2,1,0,-1,2,3,1,1,-1,-1,24.375,24.375,24.375,-14.125,-14.125,-14.125,6.633776,4.089901,0.1145586,3.397353,4.224856,5.475731
0.7119141,0.7124023,0.4003906,0.5341797,-0.6323242,0.4174805,-2,-2,1,-1,0,-2,-1,1,-2,-4,-2,-7,-1,-1,-2,-1,42.3125,42.3125,42.3125,8.4375,8.4375,8.4375,6.719024,3.88254,0.04982477,3.377207,4.05795,5.53061
0.7006836,0.6245117,0.3530273,0.6264648,-0.6206055,0.3955078,0,-1,-2,2,-1,-2,-1,-1,-5,-2,-8,-15,-12,-3,5,-3,9.9375,9.9375,9.9375,-15.5,-15.5,-15.5,6.79472,3.678363,9.96725,3.320516,3.880769,5.606946
0.8710938,0.5415039,0.2836914,0.796875,-0.6547852,0.3623047,3,0,0,2,0,-1,1,-2,0,-5,-3,-5,2,-3,1,-3,6.625,6.625,6.625,-13.5,-13.5,-13.5,6.90939,3.476567,9.829345,3.230711,3.697104,5.711437
1.012695,0.546875,0.1396484,0.8867188,-0.652832,0.2895508,13,0,-2,-1,1,2,0,2,-3,-3,-2,-7,-1,-1,-3,0,-9.4375,-9.4375,-9.4375,18.875,18.875,18.875,7.0826,3.286563,9.621715,3.14519,3.521365,5.838325
1.126953,0.4111328,-0.04785156,0.9829102,-0.4902344,0.1772461,-28,-4,-2,0,0,1,0,-3,-1,3,2,0,0,0,2,-1,-35.4375,-35.4375,-35.4375,22.4375,22.4375,22.4375,7.311766,3.123031,9.332962,3.032949,3.351975,6.005191
1.128418,0.3046875,-0.2192383,1.060059,-0.4360352,0.07763672,4,-1,0,-2,-1,1,-1,-1,-1,1,-1,0,-1,0,-2,0,-29.0625,-29.0625,-29.0625,17.5,17.5,17.5,7.598658,3.013747,8.992518,2.859515,3.20434,6.222979
1.075684,0.2895508,-0.2490234,1.077148,-0.3583984,0.000976563,-18,-5,-5,-2,-2,-6,-3,-6,0,-1,-1,-4,-2,-1,-2,1,-0.3125,-0.3125,-0.3125,14.875,14.875,14.875,7.862588,2.954535,8.711215,2.642142,3.092296,6.478656
1.022949,0.2626953,-0.1391602,1.047852,-0.3486328,-0.05615234,3,-2,-2,-4,-1,-3,3,1,-1,-1,-2,-2,-1,-2,0,0,29.5625,29.5625,29.5625,7.625,7.625,7.625,8.000817,2.916931,8.595092,2.422226,3.019154,6.721705
0.987793,0.3081055,-0.01025391,1.020508,-0.3696289,-0.01708984,-1,2,0,0,-2,-4,-1,0,-1,1,0,-2,-1,-2,0,-1,53.625,53.625,53.625,19.25,19.25,19.25,7.998434,2.893985,8.653028,2.272934,2.979309,6.89763
0.9135742,0.402832,0.1196289,0.9897461,-0.3491211,0.02783203,-43,-6,-1,-3,-2,-4,-1,-5,-15,4,1,-1,-3,1,3,-6,52.1875,52.1875,52.1875,24.75,24.75,24.75,7.886855,2.885318,8.827839,2.214123,2.957088,6.989452
0.8374023,0.4770508,0.1762695,0.9575195,-0.3735352,0.06738281,8,-1,-1,1,0,2,1,7,-3,-7,-4,-4,-3,-5,0,-2,14.9375,14.9375,14.9375,18.875,18.875,18.875,7.749797,2.894159,8.993804,2.226068,2.949897,7.003809
