ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.02880859,0.7182617,0.4995117,0.02783203,-0.7524414,0.5322266,-8,-22,-9,-6,0,-2,1,-12,-3,0,-1,-4,-1,-7,-9,-1,28.5625,28.5625,28.5625,-13.8125,-13.8125,-13.8125,6.697086,5.167503,0.8020594,3.467637,5.130267,5.083967
-0.03515625,0.7504883,0.4555664,-0.03027344,-0.8818359,0.605957,9,6,13,4,-3,6,3,17,-1,-1,3,3,-5,-6,1,-3,42.5625,42.5625,42.5625,10.5625,10.5625,10.5625,6.720656,5.18821,0.8171224,3.466157,5.151536,5.083806
-0.08251953,0.8959961,0.4394531,-0.0078125,-0.7802734,0.5102539,5,13,9,4,11,1,-6,6,-2,-3,-4,-5,-7,3,0,-1,26.25,26.25,26.25,21.6875,21.6875,21.6875,6.762983,5.197694,0.8496532,3.477533,5.155056,5.089172
-0.1225586,0.8681641,0.453125,-0.04199219,-0.7626953,0.6035156,1,-1,0,-2,-8,-4,-1,0,0,0,8,1,0,3,1,0,-8.4375,-8.4375,-8.4375,-23.4375,-23.4375,-23.4375,6.764092,5.179474,0.8720502,3.468327,5.156783,5.102014
-0.1469727,0.8144531,0.5107422,-0.04296875,-0.8623047,0.6386719,-3,-3,-7,-16,0,1,-1,-1,-2,0,1,-6,3,7,-1,-3,1.125,1.125,1.125,14.5625,14.5625,14.5625,6.754475,5.174794,0.8766209,3.469796,5.14807,5.094737
-0.2275391,0.9907227,0.4643555,-0.1645508,-0.7851563,0.5771484,-1,-5,-1,-6,-3,-3,0,2,-1,-4,-4,-8,-1,-3,-1,-3,23,23,23,10.75,10.75,10.75,6.775753,5.185046,0.874366,3.488514,5.155893,5.090659
-0.2539063,0.9916992,0.4213867,-0.1499023,-0.793457,0.5839844,-2,0,-1,-1,3,2,-4,3,1,-1,4,1,-3,1,2,-1,-8,-8,-8,0.1875,0.1875,0.1875,6.7803,5.205972,0.8714127,3.488751,5.156493,5.090574
-0.3408203,0.8251953,0.472168,-0.1469727,-0.8823242,0.6230469,-2,-16,-9,1,-1,-2,0,-4,-1,-1,5,2,-3,-3,-4,-3,-8.0625,-8.0625,-8.0625,0.3125,0.3125,0.3125,6.764859,5.255142,0.8640789,3.487566,5.164919,5.086855
-0.2836914,0.8369141,0.4355469,-0.1240234,-0.9047852,0.890625,5,-3,-4,-4,0,2,4,28,0,-3,-6,-3,-6,-4,-1,-3,7.8125,7.8125,7.8125,-5.625,-5.625,-5.625,6.767144,5.296623,0.8449451,3.491665,5.174345,5.091167
-0.253418,0.8496094,0.4760742,-0.1025391,-0.8120117,0.6220703,19,-2,-4,0,-4,12,23,64,-3,0,-1,-2,-4,-13,-5,0,-8.5,-8.5,-8.5,-3.625,-3.625,-3.625,6.758442,5.311853,0.8319548,3.490436,5.182432,5.087626
-0.2275391,0.7421875,0.4550781,-0.1679688,-0.8388672,0.5625,-4,-6,-7,-36,-41,1,-16,-6,1,0,14,13,2,-3,5,0,-1,-1,-1,0.5625,0.5625,0.5625,6.742237,5.324338,0.80611,3.483145,5.221156,5.071099
-0.09814453,0.737793,0.3134766,-0.168457,-0.7905273,0.5493164,-10,-7,-12,-19,68,5,12,-30,1,-1,-3,-5,-2,-6,3,4,48.0625,48.0625,48.0625,-4.3125,-4.3125,-4.3125,6.77235,5.301823,0.7642903,3.480461,5.246287,5.069383
0.1108398,0.9492188,0.5444336,-0.15625,-0.8212891,0.5537109,4,6,7,-17,-18,-8,15,16,0,-2,-1,-7,-2,3,-2,-1,87.875,87.875,87.875,-13.125,-13.125,-13.125,6.846446,5.254088,0.7303204,3.467861,5.260137,5.075871
-0.05761719,1.133789,0.4619141,-0.159668,-0.8076172,0.5449219,-4,-5,19,5,35,4,0,-10,-2,-1,-3,-2,-4,-13,2,2,20.375,20.375,20.375,-3.0625,-3.0625,-3.0625,6.896952,5.216163,0.7504717,3.462378,5.260725,5.088839
0.009765625,0.8452148,0.3349609,-0.1162109,-0.7724609,0.5507813,-13,-9,0,4,11,5,16,5,-1,-2,-1,-2,-3,1,0,-6,-32.3125,-32.3125,-32.3125,-11.3125,-11.3125,-11.3125,6.870404,5.184343,0.7864479,3.456343,5.249546,5.102691
-0.06933594,0.9204102,0.5136719,-0.1337891,-0.8320313,0.590332,-4,-16,-8,3,2,0,-5,1,1,0,13,31,0,-2,-1,0,-25.3125,-25.3125,-25.3125,-11,-11,-11,6.844133,5.150325,0.8257342,3.445081,5.230402,5.112362
-0.2836914,0.8789063,0.5410156,-0.1445313,-0.8071289,0.5942383,-3,4,-3,9,5,1,9,9,-3,-1,-2,1,3,0,0,0,-93.5625,-93.5625,-93.5625,-1.375,-1.375,-1.375,6.706032,5.171447,0.8568277,3.445636,5.211119,5.118846
-0.2836914,0.8789063,0.5410156,-0.1445313,-0.8071289,0.5942383,-3,4,-3,9,5,1,9,9,-3,-1,-2,1,3,0,0,0,-93.5625,-93.5625,-93.5625,-1.375,-1.375,-1.375,6.706032,5.171447,0.8568277,3.445636,5.211119,5.118846
-0.2553711,0.7763672,0.5517578,-0.1098633,-0.8286133,0.5932617,1,-10,-4,14,7,3,6,5,-2,-3,-4,0,-6,-6,0,-3,-45.875,-45.875,-45.875,-7.125,-7.125,-7.125,6.631658,5.21379,0.834292,3.442123,5.194091,5.125277
-0.2119141,0.8203125,0.5102539,-0.1381836,-0.8447266,0.6157227,1,8,8,24,-2,-4,6,-7,-1,-3,-5,-7,3,6,-3,-3,-11.9375,-11.9375,-11.9375,5.8125,5.8125,5.8125,6.604563,5.25455,0.7983567,3.446115,5.183763,5.122969
-0.4038086,0.7641602,0.3168945,-0.1738281,-0.8168945,0.5698242,-5,-7,-5,-8,24,9,8,3,-1,1,1,4,-3,-2,0,5,15.5,15.5,15.5,6.625,6.625,6.625,6.610165,5.298159,0.7596352,3.464734,5.189555,5.118882
-0.05029297,0.9086914,0.4296875,-0.1679688,-0.8447266,0.5732422,-4,18,5,4,-25,-10,-10,-6,0,-1,-4,-6,-5,0,-1,-3,85.5625,85.5625,85.5625,2,2,2,6.690356,5.284891,0.7130133,3.465402,5.193165,5.117897
-0.07861328,1.068848,0.5605469,-0.1479492,-0.8535156,0.5493164,1,10,6,10,-8,-2,1,-3,-4,0,0,1,3,5,-2,-3,-33.8125,-33.8125,-33.8125,3.5625,3.5625,3.5625,6.698898,5.236269,0.7108281,3.465575,5.199848,5.11685
-0.1850586,0.6601563,0.6313477,-0.1083984,-0.8349609,0.609375,12,-5,-16,-9,-16,-5,1,9,-2,-4,-9,-7,-1,-1,-1,-1,-18,-18,-18,1.375,1.375,1.375,6.647268,5.212431,0.7236575,3.466484,5.201593,5.12281
-0.2314453,0.9643555,0.4775391,-0.1411133,-0.8525391,0.5527344,2,-22,-8,21,8,0,4,-2,-1,-2,0,-3,-6,-6,-5,-1,19.4375,19.4375,19.4375,6.6875,6.6875,6.6875,6.66794,5.215354,0.7294592,3.469211,5.203427,5.124169
-0.2280273,0.8828125,0.4785156,-0.1269531,-0.7973633,0.5825195,-3,1,-3,7,5,-1,-5,-2,-3,-2,-2,-1,0,5,-8,-2,-15.0625,-15.0625,-15.0625,-9.5,-9.5,-9.5,6.663574,5.219912,0.7278646,3.46326,5.200102,5.124547
-0.1884766,0.8212891,0.5185547,-0.1640625,-0.8100586,0.5683594,0,-2,-3,-14,-16,-7,-10,-2,-1,0,-1,-2,-2,-3,-1,-1,-2.5625,-2.5625,-2.5625,9.8125,9.8125,9.8125,6.651475,5.227129,0.7171102,3.468411,5.194396,5.111004
-0.175293,0.8535156,0.5219727,-0.1640625,-0.800293,0.5595703,-1,8,8,3,-6,0,6,1,-3,0,-1,1,-5,-5,-2,-4,4.25,4.25,4.25,3.1875,3.1875,3.1875,6.652552,5.229585,0.7123584,3.470114,5.194241,5.110509
-0.1621094,0.8447266,0.496582,-0.1269531,-0.8339844,0.5766602,3,1,1,11,5,-1,-2,0,-1,0,2,-2,-2,-3,1,0,-1.9375,-1.9375,-1.9375,-2,-2,-2,6.650903,5.230508,0.7042412,3.468593,5.192307,5.115842
-0.1572266,0.8574219,0.5224609,-0.1147461,-0.796875,0.5874023,-1,-9,-5,-1,1,2,2,2,0,0,-5,-7,-1,2,-2,-1,1,1,1,1.6875,1.6875,1.6875,6.65256,5.226871,0.7035446,3.47528,5.188647,5.124835
-0.1464844,0.8134766,0.515625,-0.07861328,-0.7807617,0.5634766,1,4,1,-1,2,0,1,3,-2,-2,-2,-1,-4,-3,-3,0,-8.3125,-8.3125,-8.3125,1.9375,1.9375,1.9375,6.644022,5.21769,0.7057971,3.47903,5.180799,5.133425
-0.1289063,0.7641602,0.4975586,-0.08544922,-0.703125,0.5205078,-4,-2,-2,-1,0,-3,2,-4,-4,-2,-2,0,-1,-3,-5,-2,-13,-13,-13,-1.8125,-1.8125,-1.8125,6.628437,5.196302,0.7022138,3.482289,5.158552,5.151349
-0.1987305,0.6811523,0.4746094,-0.03613281,-0.6738281,0.4775391,-3,-3,28,4,-2,-2,1,5,-1,6,-38,-1,-5,-5,-6,-7,-12.5625,-12.5625,-12.5625,-23.6875,-23.6875,-23.6875,6.608834,5.160114,0.6794909,3.466743,5.098935,5.180717
-0.1508789,0.6625977,0.4189453,0.0546875,-0.7524414,0.4389648,12,3,0,-1,3,1,-7,66,1,0,17,0,-1,-2,-4,-1,14.4375,14.4375,14.4375,-16.375,-16.375,-16.375,6.613061,5.068087,0.6375236,3.440225,4.975192,5.228306
-0.008789063,0.6025391,0.4282227,0.109375,-0.7441406,0.5083008,-4,-3,-6,-6,-5,-4,-1,-15,-3,-2,-3,-8,-8,-3,-2,-2,13.6875,13.6875,13.6875,18.9375,18.9375,18.9375,6.62795,4.899317,0.5887713,3.451026,4.808285,5.27988
0.1010742,0.4941406,0.3774414,0.1474609,-0.6088867,0.4956055,-2,-10,-10,-1,-5,-1,-2,-10,-3,0,1,2,0,2,-3,-3,-9.875,-9.875,-9.875,1.5,1.5,1.5,6.630074,4.679595,0.5336729,3.457134,4.6231,5.330941
0.293457,0.6821289,0.4199219,0.3486328,-0.7470703,0.4926758,49,3,6,-6,-6,-8,6,-24,-1,-1,-1,1,-6,1,-6,-1,17.125,17.125,17.125,-41.5625,-41.5625,-41.5625,6.647346,4.555399,0.5007942,3.397487,4.414429,5.38815
0.6733398,0.7280273,0.4946289,0.5449219,-0.7788086,0.4589844,-38,-5,-4,-2,5,-1,2,0,-3,0,2,-2,3,1,7,-2,21.75,21.75,21.75,-8.9375,-8.9375,-8.9375,6.701549,4.304149,0.4472614,3.351695,4.195245,5.44662
0.6411133,0.7368164,0.3623047,0.5766602,-0.5947266,0.4042969,14,1,-10,-2,2,-4,3,-10,-5,-2,-7,-7,-10,-2,5,0,-2.1875,-2.1875,-2.1875,-2.25,-2.25,-2.25,6.754491,3.945252,0.370703,3.315757,3.974296,5.513087
0.6938477,0.6591797,0.3295898,0.7827148,-0.6650391,0.3354492,1,1,-7,-2,1,2,0,3,-1,-2,-2,6,-2,-3,-1,-2,1.4375,1.4375,1.4375,-16.9375,-16.9375,-16.9375,6.804185,3.694836,0.2922083,3.239072,3.753053,5.605747
1.019531,0.6147461,0.25,0.8876953,-0.6201172,0.3173828,15,-1,-2,0,-1,1,0,0,-2,-1,-5,2,1,0,2,-1,12.6875,12.6875,12.6875,-0.5,-0.5,-0.5,6.93321,3.453895,0.1445344,3.138013,3.540766,5.732457
1.059082,0.6010742,0.1376953,0.9804688,-0.5537109,0.2246094,16,-6,-3,-2,-3,0,0,-6,0,1,-1,0,1,-1,-3,-3,-22.8125,-22.8125,-22.8125,24,24,24,7.102675,3.235333,9.934474,3.008153,3.341519,5.912561
1.180664,0.3491211,-0.009277344,1.070801,-0.4912109,0.1274414,13,5,2,0,-1,1,4,16,-1,-1,0,-1,0,-2,2,-3,-40,-40,-40,45.75,45.75,45.75,7.359965,3.053989,9.60727,2.817269,3.171086,6.177726
1.149414,0.2875977,-0.1918945,1.100098,-0.4135742,-0.01171875,28,4,0,0,1,1,2,10,-1,0,-1,0,2,0,-4,1,-10.875,-10.875,-10.875,62.5,62.5,62.5,7.725289,2.952544,9.203508,2.561111,3.047465,6.524943
1.064941,0.3110352,-0.2070313,1.08252,-0.3251953,-0.09912109,0,-2,-1,-2,-3,-1,1,-7,-2,-1,-1,-1,-2,-1,0,-1,7.5625,7.5625,7.5625,56,56,56,8.022163,2.905242,8.904656,2.278917,2.970816,6.889691
1.005859,0.2885742,-0.1352539,1.055176,-0.2954102,-0.1079102,-15,-5,-1,-2,-1,-1,-5,-3,-1,-1,0,-2,-1,-2,-1,0,35.9375,35.9375,35.9375,37.0625,37.0625,37.0625,8.143101,2.874522,8.811913,2.05342,2.927791,7.172506
0.965332,0.3681641,-0.006835938,1.028809,-0.2724609,-0.03027344,9,0,-2,-1,2,1,6,-6,1,-2,-2,-1,-1,-1,0,1,48.125,48.125,48.125,6.25,6.25,6.25,8.111773,2.858191,8.897618,1.935951,2.895995,7.31141
0.9174805,0.375,0.1157227,0.9980469,-0.3398438,0.03417969,-1,3,2,0,1,0,-2,4,-2,-2,-1,0,-1,-1,-2,-1,41.5,41.5,41.5,-10.8125,-10.8125,-10.8125,7.961559,2.848837,9.09562,1.941068,2.873207,7.298657
0.8623047,0.3818359,0.1669922,0.940918,-0.3925781,0.08740234,-5,1,-1,-1,-1,1,2,10,-3,-1,-2,-2,0,-1,-1,-2,28.8125,28.8125,28.8125,0.25,0.25,0.25,7.825038,2.852257,9.270988,2.066433,2.864054,7.170009
0.8271484,0.3774414,0.137207,0.909668,-0.3911133,0.1357422,-10,-1,0,-2,0,0,4,-13,-1,-2,-2,-2,-2,0,-4,-1,-8.4375,-8.4375,-8.4375,6.5,6.5,6.5,7.730728,2.86471,9.365245,2.245594,2.869114,6.994974
0.8789063,0.3208008,0.03173828,0.8818359,-0.3999023,0.112793,0,-2,-1,1,-2,2,-6,51,-3,-2,-1,-1,0,-1,-1,-5,-32.75,-32.75,-32.75,18.9375,18.9375,18.9375,7.688748,2.877923,9.373682,2.412557,2.891996,6.844293
0.9638672,0.237793,-0.02441406,0.9042969,-0.3486328,0.08447266,16,6,3,0,2,3,-1,12,0,-3,-2,0,0,0,0,-1,-27.625,-27.625,-27.625,26.3125,26.3125,26.3125,7.67622,2.887991,9.353699,2.539135,2.924393,6.745165
0.9760742,0.2250977,-0.04736328,0.9335938,-0.3334961,0.03271484,-10,-2,-1,0,-1,-1,-1,-16,-1,1,-1,-2,-2,0,-1,-1,-14.625,-14.625,-14.625,23.8125,23.8125,23.8125,7.666704,2.901023,9.3438,2.629921,2.962901,6.679201
0.9707031,0.1660156,-0.08642578,0.9501953,-0.3203125,-0.005859375,-4,-2,-1,12,-7,-3,0,-29,0,1,18,1,-1,-3,1,1,-12.625,-12.625,-12.625,20.375,20.375,20.375,7.599309,2.926807,9.393328,2.694066,3.004426,6.636261
0.9746094,0.2143555,-0.05957031,0.9921875,-0.3017578,-0.02099609,1,-2,-3,-16,-1,-2,-4,-2,1,1,0,-1,-1,-1,-1,-2,2.5,2.5,2.5,6.9375,6.9375,6.9375,7.577621,2.937407,9.41778,2.759535,3.06564,6.584986
0.9702148,0.2319336,-0.03369141,0.9936523,-0.2998047,-0.01855469,1,-2,-2,-4,4,-3,8,-37,0,0,4,1,0,-1,-3,-2,14.9375,14.9375,14.9375,1.4375,1.4375,1.4375,7.521596,2.958116,9.495172,2.782023,3.084249,6.560921
0.9233398,0.2265625,0.04492188,0.9956055,-0.2993164,0.01806641,-3,-1,-2,-2,-5,-4,3,-18,0,-3,-3,-2,0,1,5,-1,8,8,8,-7.8125,-7.8125,-7.8125,7.418999,2.98111,9.617854,2.826197,3.116113,6.504317
0.9155273,0.237793,0.04980469,0.9243164,-0.2700195,0.03320313,0,-1,-1,-3,-2,0,-1,-1,1,-3,-7,-2,-2,-2,-1,-1,6.625,6.625,6.625,-7.625,-7.625,-7.625,7.396925,2.985583,9.644638,2.887551,3.148803,6.426178
0.9086914,0.2548828,0.02294922,0.9145508,-0.2724609,0.05078125,0,0,-2,0,-1,-5,-3,-56,0,-1,1,0,-3,-3,-3,-2,-3.125,-3.125,-3.125,-16.25,-16.25,-16.25,7.369545,2.990241,9.673532,2.89424,3.154599,6.408909
0.9316406,0.2543945,-0.006347656,0.9326172,-0.3300781,0.05712891,-6,0,1,-1,-1,0,-1,-9,-2,-2,-4,-2,2,0,-1,-4,-12.5625,-12.5625,-12.5625,-18.0625,-18.0625,-18.0625,7.360294,2.988614,9.663617,2.896619,3.160475,6.382235
0.9350586,0.262207,0.00390625,0.9306641,-0.3178711,0.07568359,-5,-4,-2,-3,0,-1,2,-12,0,-1,-3,0,-2,-1,-2,-2,-9.5625,-9.5625,-9.5625,-13.1875,-13.1875,-13.1875,7.36348,2.987218,9.654326,2.905519,3.152916,6.348765
0.9438477,0.2841797,0.01611328,0.9296875,-0.3188477,0.07910156,7,-1,-1,-1,-1,-2,3,-12,-1,-1,-1,-2,0,-1,-1,0,-0.9375,-0.9375,-0.9375,-16.375,-16.375,-16.375,7.387476,2.979896,9.625105,2.904291,3.146452,6.340042
0.925293,0.2939453,0.02099609,0.9311523,-0.3432617,0.08251953,-2,1,-2,0,0,0,-2,-5,-2,-2,-2,-1,-1,1,-4,-2,0.75,0.75,0.75,-18.375,-18.375,-18.375,7.405427,2.975548,9.606693,2.891835,3.133299,6.330907
0.9189453,0.2895508,0.02294922,0.9277344,-0.3686523,0.08203125,5,-1,0,-1,-1,0,1,6,-1,-2,-4,-2,-3,-3,0,0,-0.375,-0.375,-0.375,-4.3125,-4.3125,-4.3125,7.414896,2.973363,9.596367,2.871413,3.116095,6.335026
0.921875,0.2944336,0.02539063,0.9174805,-0.3642578,0.08056641,0,-1,-1,-1,0,-2,1,-6,-2,-1,-5,-1,-1,2,-1,-2,-0.75,-0.75,-0.75,0.4375,0.4375,0.4375,7.425811,2.971001,9.584503,2.866251,3.110869,6.340917
0.9423828,0.2871094,0.03710938,0.9101563,-0.3496094,0.07128906,-7,-1,1,-2,-1,-1,1,-5,-2,-1,0,-1,-1,-2,-1,-1,-1.3125,-1.3125,-1.3125,5.3125,5.9375,5.9375,7.465358,2.96101,9.538112,2.848956,3.095636,6.368324
0.9389648,0.2856445,0.04052734,0.9140625,-0.3764648,0.09375,0,1,1,-1,0,-1,-4,1,-1,0,0,-3,-1,1,-2,-2,0.9375,0.9375,0.9375,4.125,4.125,4.125,7.474833,2.958414,9.528035,2.833176,3.086546,6.390592
