ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.925293,0.2880859,0.03808594,0.9506836,-0.3720703,0.04785156,0,0,-1,-1,-1,-1,-1,-1,7,0,-7,0,-2,0,-4,2,-0.9375,-0.9375,-0.9375,-10.3125,-10.3125,-10.3125,7.447631,2.977348,8.339228,2.705996,3.070268,6.486161
0.9350586,0.2841797,0.03222656,0.9404297,-0.3549805,0.02050781,-3,-1,-1,-2,0,-2,0,-1,0,26,10,2,0,1,0,2,-2.25,-2.25,-2.25,4.875,4.875,4.875,7.444216,2.97642,8.339626,2.711055,3.076196,6.480586
0.9296875,0.2910156,0.03076172,0.9433594,-0.3276367,0.02539063,-2,-2,-1,-1,0,-2,-2,-2,-4,-27,-7,-1,2,-1,10,4,-1.1875,-1.1875,-1.1875,1.1875,1.1875,1.1875,7.440953,2.976012,8.340922,2.715839,3.077251,6.475877
0.9306641,0.2954102,0.02587891,0.9658203,-0.3759766,0.04638672,0,0,0,0,-2,-1,-2,-4,-2,-4,3,-13,-43,-9,-2,38,-0.625,-0.625,-0.625,-11.3125,-11.3125,-11.3125,7.440107,2.976051,8.341841,2.731586,3.088905,6.446855
0.9570313,0.3056641,0.01904297,1.020996,-0.4208984,0.07177734,1,0,-2,-3,-3,-1,-2,-1,4,-4,-5,-8,-24,-5,0,6,-0.1875,-0.1875,-0.1875,-11.25,-11.25,-11.25,7.429435,2.978764,8.352129,2.794555,3.119746,6.365523
0.9912109,0.3041992,-0.02441406,0.9814453,-0.3999023,0.1337891,0,1,2,2,1,-1,0,-2,1,-6,-4,10,18,4,1,25,-0.1875,-0.1875,-0.1875,-25.5,-25.5,-25.5,7.399316,2.990481,8.384944,2.898307,3.170104,6.227656
1.018066,0.3540039,0.03320313,0.8989258,-0.487793,0.1674805,-1,0,3,-2,-2,-1,-2,0,-4,-1,10,5,15,-3,-1,1,26.9375,26.9375,26.9375,-29.625,-29.625,-29.625,7.326465,3.020843,8.483921,2.988147,3.24047,6.091528
0.9897461,0.4228516,0.08789063,0.9077148,-0.5429688,0.2578125,-2,-2,17,-9,-6,0,-1,-3,1,-2,1,1,-22,-2,0,3,31.5,31.5,31.5,-3.625,-3.625,-3.625,7.223252,3.07448,8.631936,3.110243,3.380643,5.928265
0.9995117,0.4599609,0.1376953,0.921875,-0.5527344,0.2519531,-3,-10,0,-6,-5,0,0,-2,7,7,7,10,23,-4,2,7,15,15,15,1.8125,1.8125,1.8125,7.095541,3.157812,8.79275,3.159729,3.434295,5.871002
1.029785,0.4765625,0.175293,0.9389648,-0.515625,0.3149414,-6,7,-1,17,-3,1,-16,-1,-3,-1,-3,-1,-12,-13,-4,-4,6.5625,6.5625,6.5625,-5,-5,-5,7.021756,3.211615,8.876992,3.261859,3.553106,5.744764
1.003418,0.6430664,0.3085938,0.8144531,-0.6918945,0.4995117,-2,-10,0,-16,8,-2,10,-4,0,-4,-1,-7,-10,8,-2,-1,20,20,20,-23.3125,-23.3125,-23.3125,6.845154,3.445019,9.094829,3.325704,3.705227,5.634558
0.8696289,0.7578125,0.4936523,0.6704102,-0.7949219,0.5078125,-4,-10,-13,-21,-75,-15,1,-5,1,3,8,8,16,-9,-2,12,-3.375,-3.375,-3.375,35.875,35.875,35.875,6.756951,3.654594,9.221752,3.414944,3.881294,5.53069
0.6992188,0.7392578,0.5063477,0.4765625,-0.5292969,0.5878906,-2,7,16,-24,-17,-2,-13,-8,-1,-5,-5,-2,11,-1,1,1,-23.1875,-23.1875,-23.1875,47.3125,47.3125,47.3125,6.698915,3.771037,9.283027,3.550018,4.064607,5.405193
0.4658203,0.6010742,0.5092773,0.2866211,-0.5708008,0.5234375,1,-1,-4,-35,-6,-2,2,2,-5,-2,-6,-2,6,7,-2,-7,-4.375,-4.375,-4.375,11.1875,11.1875,11.1875,6.612639,4.013247,9.396847,3.624332,4.25613,5.304852
0.1782227,0.5981445,0.40625,0.2519531,-0.6875,0.5629883,2,-1,-2,-11,11,2,1,3,0,-1,-1,-2,1,-17,-12,-1,18.125,18.125,18.125,12.3125,12.3125,12.3125,6.56476,4.348162,9.537765,3.662192,4.433665,5.23328
0.2158203,0.6499023,0.3916016,0.2685547,-0.6030273,0.559082,-3,-1,-4,14,-1,-5,0,6,-4,-2,1,1,9,13,-1,0,22.8125,22.8125,22.8125,18.9375,18.9375,18.9375,6.564815,4.439122,9.572342,3.704967,4.578496,5.172056
0.2509766,0.6586914,0.4199219,0.3549805,-0.6176758,0.53125,5,9,8,-2,14,6,5,10,-10,9,17,-8,-23,6,0,-2,12.5625,12.5625,12.5625,2.8125,2.8125,2.8125,6.564723,4.571311,9.632626,3.718575,4.683681,5.13549
0.2792969,0.6699219,0.4667969,0.2822266,-0.762207,0.6645508,1,-2,-2,-9,2,-1,6,1,1,-5,-25,-11,-7,2,1,0,6.375,6.375,6.375,-11.75,-11.75,-11.75,6.561734,4.617237,9.656903,3.703607,4.750175,5.126195
0.1704102,0.7709961,0.4814453,0.2509766,-0.7138672,0.6367188,3,8,3,-9,4,0,2,9,-2,-4,-9,-10,-8,-14,-5,-21,-14.8125,-14.8125,-14.8125,5.1875,5.1875,5.1875,6.547307,4.698797,9.659277,3.709639,4.805066,5.12503
0.09814453,0.7192383,0.5200195,0.08984375,-0.7543945,0.6801758,5,1,2,-14,22,12,2,-7,-3,-2,-4,-8,0,-8,-3,0,-8.25,-8.25,-8.25,10.1875,10.1875,10.1875,6.522374,4.72507,9.615026,3.714865,4.867775,5.127134
0.1430664,0.8417969,0.559082,0.05029297,-0.7290039,0.6469727,-4,-2,0,39,-16,26,-5,-8,-2,-8,-19,-8,-7,-12,-8,-2,-16,-16,-16,-21.5,-21.5,-21.5,6.519189,4.718782,9.589293,3.69924,4.924379,5.133142
0.2143555,0.7368164,0.5620117,-0.00390625,-0.7919922,0.7304688,6,2,26,27,-16,-10,19,6,1,-2,2,1,0,2,-2,4,31.4375,31.4375,31.4375,2.5625,2.5625,2.5625,6.549592,4.710845,9.534469,3.688447,4.974416,5.136101
0.284668,0.9194336,0.605957,-0.05029297,-0.6166992,0.6503906,0,7,25,-51,-30,-2,-7,-8,3,5,17,15,0,3,2,2,93.1875,93.1875,93.1875,2.3125,2.3125,2.3125,6.633972,4.692367,9.535957,3.699671,5.017792,5.138421
0.2446289,1.043457,0.6523438,-0.03417969,-0.6743164,0.659668,-1,-9,-6,27,20,2,8,-1,-1,-2,-4,0,1,16,-2,1,31.5,31.5,31.5,-23.625,-23.625,-23.625,6.674615,4.682997,9.599466,3.681054,5.042161,5.142626
0.1796875,0.8408203,0.4956055,-0.015625,-0.6835938,0.6796875,-1,1,-11,-25,-11,-3,-28,-6,-1,-1,-3,-2,5,4,-1,-2,11.8125,11.8125,11.8125,-18.6875,-18.6875,-18.6875,6.66907,4.687189,9.682707,3.662319,5.047156,5.144992
0.1337891,1.010742,0.59375,0.02636719,-0.7485352,0.690918,-9,-7,-3,10,23,2,-20,-19,0,-2,-10,-6,-11,-7,2,2,-7.6875,-7.6875,-7.6875,-18.6875,-18.6875,-18.6875,6.660384,4.721488,9.74984,3.643918,5.036339,5.149148
-0.08789063,0.9111328,0.5878906,0.05078125,-0.7680664,0.7373047,-1,-8,-3,-7,-3,6,8,-1,-2,1,6,1,0,-1,-2,-2,-70.0625,-70.0625,-70.0625,0,0,0,6.592367,4.803198,9.788134,3.643771,5.021875,5.14503
-0.07324219,0.6870117,0.6049805,-0.02587891,-0.7827148,0.7133789,1,2,-7,-14,3,0,-1,-1,-2,-5,3,0,2,8,2,-1,-58.25,-58.25,-58.25,1.875,1.875,1.875,6.51485,4.910461,9.777367,3.649695,5.022972,5.139113
-0.1469727,0.7280273,0.5874023,-0.01904297,-0.7583008,0.6914063,-22,-6,-6,-1,2,0,-1,0,0,0,-1,-2,-3,-8,0,-2,-36.875,-36.875,-36.875,-2.25,-2.25,-2.25,6.494607,4.971616,9.759284,3.650128,5.03291,5.133772
-0.1435547,0.6938477,0.4912109,-0.05908203,-0.7973633,0.6875,6,0,-2,8,-2,0,4,5,-2,-4,-5,-4,-1,-18,-8,-2,-13.375,-13.375,-13.375,2.125,2.125,2.125,6.456732,5.130639,9.660667,3.649317,5.05236,5.129059
-0.1816406,0.7011719,0.5263672,-0.06201172,-0.762207,0.6586914,6,0,-4,-62,-84,3,9,32,-2,-1,-3,-3,-4,-10,-1,0,15.25,15.25,15.25,3.9375,3.9375,3.9375,6.45825,5.206172,9.573248,3.653841,5.074326,5.12814
-0.1816406,0.7011719,0.5263672,-0.07617188,-0.7597656,0.6713867,-4,16,-11,-4,41,3,4,-16,-3,-2,-2,-8,-5,-31,-12,-2,15.25,15.25,15.25,-2.3125,-2.3125,-2.3125,6.45825,5.206172,9.573248,3.652571,5.09617,5.12962
0.01025391,0.9033203,0.6469727,-0.08789063,-0.7578125,0.6450195,-2,-3,2,4,18,-4,6,-11,-1,-2,-3,-3,4,7,2,2,23.0625,23.0625,23.0625,2.75,2.75,2.75,6.569956,5.208159,9.472428,3.651923,5.112972,5.13039
-0.1333008,0.7182617,0.6708984,-0.05517578,-0.7202148,0.5991211,2,-3,6,-3,-7,-5,-16,-10,-2,-4,0,-3,-9,-8,-8,-4,16.0625,16.0625,16.0625,-5.375,-5.375,-5.375,6.577391,5.17328,9.514459,3.648913,5.118005,5.131691
-0.1665039,0.8935547,0.5922852,-0.05126953,-0.7993164,0.6875,0,7,-7,-18,2,-3,4,-2,-1,-1,0,-1,-5,-7,1,2,2,2,2,-12.5625,-12.5625,-12.5625,6.590558,5.151987,9.551375,3.633365,5.109994,5.137429
-0.2407227,0.8139648,0.5751953,-0.06542969,-0.734375,0.7192383,-3,5,-1,-4,-25,-9,0,5,-2,-5,-8,1,-2,-9,-1,0,-29.1875,-29.1875,-29.1875,9.5625,9.5625,9.5625,6.560653,5.152271,9.553953,3.642116,5.105435,5.130433
-0.1484375,0.7988281,0.5668945,-0.1323242,-0.7329102,0.6557617,2,2,-2,-3,-8,0,1,-6,0,1,1,-5,2,2,4,-1,7,7,7,-0.9375,-0.9375,-0.9375,6.553064,5.164697,9.532557,3.648376,5.110931,5.12355
-0.1098633,0.8710938,0.5444336,-0.08105469,-0.7861328,0.6713867,-2,-3,-3,23,-4,-2,-2,-4,1,-2,2,1,-6,-9,-4,0,-12.8125,-12.8125,-12.8125,4.5,4.5,4.5,6.549525,5.165234,9.520871,3.648635,5.112192,5.124482
-0.1176758,0.8193359,0.5629883,-0.09326172,-0.7587891,0.6572266,0,5,1,-5,0,4,1,0,-3,-3,0,7,0,-10,-7,-2,-16.875,-16.875,-16.875,6.0625,6.0625,6.0625,6.539881,5.164582,9.516768,3.655502,5.111934,5.126638
-0.1108398,0.8920898,0.5791016,-0.07421875,-0.7456055,0.6669922,-4,-2,-4,-1,-9,5,2,-1,-2,1,-3,-4,-5,-7,-2,-1,2.375,2.375,2.375,4.5625,4.5625,4.5625,6.542377,5.158619,9.50468,3.660162,5.109442,5.127831
-0.1694336,0.8286133,0.565918,-0.06201172,-0.7563477,0.6767578,-1,0,0,-8,-3,-3,-2,0,-3,-2,-2,0,-3,-6,-2,-2,-7.25,-7.25,-7.25,-3.625,-3.625,-3.625,6.537364,5.154117,9.50518,3.658333,5.107626,5.124993
-0.159668,0.8203125,0.5712891,-0.08056641,-0.7705078,0.6953125,-1,4,0,2,-4,-3,-1,-2,1,-1,-5,-2,-3,-12,-5,-1,0.0625,0.0625,0.0625,2.375,2.375,2.375,6.534956,5.152137,9.498901,3.659083,5.106587,5.119924
-0.1503906,0.8110352,0.5776367,-0.07763672,-0.7456055,0.6704102,-1,-2,-4,-3,-2,1,-1,-6,-1,-1,-2,-2,0,-4,0,0,-5.625,-5.625,-5.625,6.125,6.125,6.125,6.52981,5.151787,9.487247,3.666088,5.107123,5.115747
-0.1137695,0.7592773,0.574707,-0.07177734,-0.7661133,0.6264648,-1,-3,-3,-3,-2,-3,-3,-1,0,-2,-2,0,-2,-1,-1,-2,-4.3125,-4.3125,-4.3125,6.125,6.125,6.125,6.521115,5.14189,9.479048,3.6692,5.099651,5.122739
-0.1074219,0.7739258,0.5229492,-0.07275391,-0.6479492,0.5512695,0,-9,-3,0,-1,1,2,2,-2,-1,2,-1,-1,0,2,-3,-17.25,-17.25,-17.25,2.9375,2.9375,2.9375,6.508189,5.112767,9.469598,3.675294,5.07569,5.149993
-0.08789063,0.6958008,0.5620117,-0.009765625,-0.6464844,0.5292969,0,-1,0,-3,1,-2,3,0,-1,-3,0,-2,0,-2,-1,0,-25.1875,-25.1875,-25.1875,-37.625,-37.625,-37.625,6.477198,5.064442,9.445415,3.643794,5.018372,5.194697
-0.02392578,0.7197266,0.5097656,0.06835938,-0.7529297,0.5673828,0,-2,-2,0,-1,-2,2,0,-3,-2,-3,-1,-2,-2,-2,-1,11.0625,11.0625,11.0625,-30.5,-30.5,-30.5,6.478705,4.945992,9.377493,3.599388,4.923431,5.247771
-0.002929688,0.7475586,0.4829102,0.08007813,-0.6499023,0.512207,0,-2,-3,-2,-2,-1,3,0,-2,-2,0,0,-1,0,-2,-1,5.9375,5.9375,5.9375,5.875,5.875,5.875,6.485532,4.88689,9.355853,3.593776,4.792158,5.300036
0.1308594,0.6206055,0.5385742,0.1928711,-0.6474609,0.5297852,1,0,0,0,-2,1,-2,0,-2,-1,-2,-7,-4,1,0,-1,-14.875,-14.875,-14.875,-34.6875,-34.6875,-34.6875,6.47317,4.651226,9.288056,3.560693,4.622097,5.364783
0.171875,0.5800781,0.5263672,0.3935547,-0.765625,0.5825195,-3,-2,0,0,-1,-1,-1,-1,0,-1,-6,-2,1,-3,3,-1,8.4375,8.4375,8.4375,-21.625,-21.625,-21.625,6.484834,4.558952,9.256713,3.504635,4.432062,5.43222
0.465332,0.7016602,0.5244141,0.4785156,-0.59375,0.484375,-1,0,-1,-3,0,1,1,-2,-2,-2,-3,2,-3,-6,-16,-3,43.3125,43.3125,43.3125,-19.125,-19.125,-19.125,6.548597,4.354245,9.19091,3.464362,4.228147,5.502608
0.425293,0.7084961,0.4545898,0.6782227,-0.6889648,0.4790039,-1,2,1,1,1,-1,0,-1,-6,18,-1,-26,-13,2,47,7,7.3125,7.3125,7.3125,-38.5,-38.5,-38.5,6.596727,4.147861,9.131398,3.376989,4.030007,5.587105
0.7163086,0.565918,0.3789063,0.7167969,-0.6933594,0.3481445,-5,-1,-3,-1,-1,3,0,-1,0,-3,-2,-1,6,2,9,2,23.375,23.375,23.375,-12.5,-12.5,-12.5,6.660316,3.913774,9.051527,3.296731,3.830933,5.684961
0.7915039,0.6977539,0.3730469,0.9790039,-0.5678711,0.3154297,14,3,1,2,4,-2,1,3,-3,4,4,-3,1,1,3,-3,32.875,32.875,32.875,-8.5,-8.5,-8.5,6.766724,3.705287,8.947961,3.20676,3.643367,5.79767
0.7832031,0.6411133,0.3520508,0.9223633,-0.53125,0.2524414,-5,-1,-3,0,0,-5,-1,-1,-2,-2,-1,-4,-2,-1,-5,-3,21.0625,21.0625,21.0625,-5.5,-5.5,-5.5,6.827326,3.602779,8.882505,3.115593,3.476184,5.906329
0.9575195,0.4819336,0.2661133,1.000977,-0.4482422,0.1923828,-9,-2,0,0,0,-5,-1,-2,-2,-2,-10,0,2,-1,0,-2,14.125,14.125,14.125,-22.25,-22.25,-22.25,6.979035,3.400081,8.712573,2.973812,3.319212,6.050983
1.061035,0.4584961,0.1152344,1.03125,-0.4638672,0.1342773,1,2,0,-3,-1,-1,0,4,-1,-1,-4,-2,-1,-1,-1,-2,18.5625,18.5625,18.5625,-9.3125,-9.3125,-9.3125,7.202167,3.22272,8.480586,2.794979,3.192416,6.234448
1.102539,0.3754883,-0.1357422,1.026367,-0.4086914,0.05517578,1,-2,-2,-1,-1,-1,0,-1,-1,1,1,0,0,-2,-2,0,7.0625,7.0625,7.0625,16.375,16.375,16.375,7.660433,3.037437,8.008223,2.625218,3.100159,6.433013
1.064941,0.3789063,-0.2026367,0.9931641,-0.3798828,-0.000976563,5,2,0,-1,-2,0,-1,1,4,1,-22,-4,-2,-1,-2,3,-7.3125,-7.3125,-7.3125,24.125,24.125,24.125,7.953234,2.976569,7.699072,2.479466,3.036611,6.616245
1.020996,0.3320313,-0.1455078,0.9912109,-0.3710938,0.004882813,-23,1,0,-1,-2,-1,1,2,1,-1,5,0,0,0,-3,-3,-14.8125,-14.8125,-14.8125,18.9375,18.9375,18.9375,8.129792,2.942428,7.498784,2.371104,2.994466,6.755122
0.9780273,0.3100586,-0.02685547,0.9887695,-0.3842773,0.04248047,-2,0,-1,1,-1,-3,0,-3,-2,0,5,4,-1,-2,1,-2,-5.5,-5.5,-5.5,15.8125,15.8125,15.8125,8.169591,2.920393,7.445445,2.321716,2.969036,6.827098
0.9204102,0.3486328,0.06591797,0.9589844,-0.3735352,0.06494141,-10,-2,0,-3,-2,-2,-4,-5,0,4,11,4,-4,-2,-2,-2,3.875,3.875,3.875,15.5625,15.5625,15.5625,8.100286,2.906247,7.516586,2.321549,2.954137,6.849146
0.8740234,0.371582,0.09667969,0.925293,-0.3759766,0.07421875,-11,0,0,0,-1,-1,-2,-3,1,2,5,-2,1,-2,0,-1,11.375,11.375,11.375,1.6875,1.6875,1.6875,7.993763,2.90279,7.633277,2.32583,2.944611,6.852838
0.8691406,0.3916016,0.08886719,0.9013672,-0.3935547,0.07421875,-2,-1,0,0,0,-1,-1,0,-2,-2,-7,-2,-3,1,-1,0,10,10,10,5.75,5.75,5.75,7.942284,2.905032,7.690134,2.337334,2.943097,6.846671
0.9277344,0.362793,0.05615234,0.8994141,-0.3452148,0.02148438,4,-1,1,1,0,-1,-3,0,-3,-2,-1,0,0,-2,-2,-1,-10.75,-10.75,-10.75,15,15,15,7.771935,2.918671,7.854575,2.370238,2.947212,6.830384
