ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
1.103027,0.3085938,-0.02636719,0.925293,-0.7280273,0.387207,6,23,7,-2,0,-3,-20,4,5,-1,50,-25,-55,-5,-3,-4,2.875,2.875,2.875,-12.1875,-12.1875,-12.1875,7.324423,3.022665,9.628045,3.168669,3.38623,5.903663
1.118652,0.440918,0.09375,0.78125,-0.6064453,0.4238281,1,14,2,14,2,1,-3,-1,-1,-6,-23,-9,5,-4,1,0,38.8125,38.8125,38.8125,18.125,18.125,18.125,7.140783,3.10811,9.860597,3.308242,3.557496,5.757205
1.083008,0.6333008,0.2270508,0.7143555,-0.597168,0.4526367,1,-2,20,3,-6,-2,-7,-5,-3,0,6,3,2,13,6,2,28.4375,28.4375,28.4375,1.9375,1.9375,1.9375,6.969594,3.258393,0.09110275,3.354622,3.653732,5.698844
0.9384766,0.7290039,0.4008789,0.5556641,-0.7651367,0.472168,-7,5,34,-22,-9,-5,3,1,-2,5,53,-1,-2,4,1,-4,-2.8125,-2.8125,-2.8125,-0.9375,-0.9375,-0.9375,6.81084,3.460574,0.2826329,3.426443,3.857919,5.595753
0.8173828,0.7524414,0.4550781,0.4892578,-0.6552734,0.5454102,-7,-9,-13,-101,-24,-5,-13,-3,0,-1,-18,-29,-21,1,-3,1,-10.625,-10.625,-10.625,0.625,0.625,0.625,6.747622,3.577317,0.3534095,3.489428,4.064063,5.496672
0.5908203,0.7045898,0.5258789,0.3413086,-0.6542969,0.5092773,-7,-9,-5,15,4,-4,-6,-6,-1,-1,-2,-13,1,8,2,-2,-23.75,-23.75,-23.75,-7.4375,-7.4375,-7.4375,6.645694,3.832361,0.4510617,3.530991,4.267038,5.404212
0.4882813,0.6538086,0.53125,0.3188477,-0.6303711,0.534668,-2,-4,-13,-14,-9,0,-3,-2,-2,-4,-11,2,3,3,-8,-6,-14.125,-14.125,-14.125,-14.625,-14.625,-14.625,6.616198,3.966728,0.4835836,3.54127,4.362659,5.36118
0.2817383,0.628418,0.4829102,0.2329102,-0.6762695,0.5629883,-5,-5,-8,-14,-28,-6,-3,-1,-1,0,0,4,8,-2,1,4,-5.625,-5.625,-5.625,-23.25,-23.25,-23.25,6.582706,4.236694,0.5285947,3.546615,4.542382,5.280523
0.1796875,0.6499023,0.4379883,0.1992188,-0.6816406,0.5527344,0,-1,0,-25,-45,-3,3,0,-1,-1,-2,1,8,7,8,0,10.8125,10.8125,10.8125,-12.5625,-12.5625,-12.5625,6.578207,4.487395,0.5557624,3.54492,4.696102,5.210884
0.1328125,0.6884766,0.425293,0.1855469,-0.6572266,0.5620117,2,-1,-2,-5,-10,-5,4,4,-2,-1,0,2,-6,1,3,0,21.1875,21.1875,21.1875,-19.625,-19.625,-19.625,6.594892,4.697229,0.5773962,3.537104,4.821553,5.156326
0.1435547,0.7075195,0.4799805,0.1616211,-0.7456055,0.5556641,-3,-3,-4,-14,0,-1,-6,-2,-1,-2,-1,2,11,25,-13,-8,14.3125,14.3125,14.3125,-22,-22,-22,6.60621,4.848137,0.6037241,3.526557,4.872456,5.137771
0.06445313,0.7558594,0.5390625,0.1367188,-0.715332,0.5678711,2,-2,-9,-11,-11,-4,-1,13,1,-2,-3,0,-4,-3,17,0,22.4375,22.4375,22.4375,6.375,6.375,6.375,6.634311,4.982944,0.6507748,3.534528,4.999079,5.09654
0.03710938,0.7817383,0.5336914,0.07421875,-0.7802734,0.565918,2,-15,-6,-31,-6,2,1,-2,1,-1,-4,-5,-6,-6,-3,0,14.6875,14.6875,14.6875,-13.875,-13.875,-13.875,6.648986,5.025555,0.6764825,3.522529,5.031178,5.107399
0.03710938,0.7817383,0.5336914,0.07421875,-0.7802734,0.565918,2,-15,-6,-31,-6,2,1,-2,0,-2,1,7,-2,-18,1,-2,14.6875,14.6875,14.6875,-13.875,-13.875,-13.875,6.648986,5.025555,0.6764825,3.522529,5.031178,5.107399
0.05224609,0.7856445,0.5336914,0.06054688,-0.796875,0.5649414,1,-3,-3,24,-8,-3,0,-2,-3,-1,-5,-2,0,-19,-2,0,12,12,12,-7.625,-7.625,-7.625,6.653368,5.038142,0.6865663,3.517506,5.038579,5.113073
-0.09033203,0.8046875,0.5380859,0.04736328,-0.7036133,0.6225586,1,-1,2,-1,4,2,-3,1,-1,1,1,-15,-2,2,-2,1,-0.875,-0.875,-0.875,3.5,3.5,3.5,6.652696,5.059181,0.6962429,3.523862,5.046524,5.108193
-0.07324219,0.8271484,0.5361328,-0.01025391,-0.809082,0.6416016,0,5,5,1,-1,-1,0,-5,-2,-2,1,5,4,4,-3,0,5.5,5.5,5.5,-11.375,-11.375,-11.375,6.6515,5.076202,0.6982886,3.518988,5.061659,5.115418
-0.1337891,0.8544922,0.5678711,-0.04638672,-0.7963867,0.6538086,-11,-10,3,-6,5,2,-5,-3,0,2,3,1,2,21,0,1,15.25,15.25,15.25,-6.75,-6.75,-6.75,6.658,5.083271,0.7028846,3.517427,5.066945,5.118854
-0.1132813,0.8945313,0.5380859,-0.07519531,-0.762207,0.5976563,3,7,4,-4,-3,1,-2,1,-1,-3,-1,0,-1,2,5,-1,-5.4375,-5.4375,-5.4375,7.9375,7.9375,7.9375,6.657007,5.092892,0.7110637,3.530379,5.071237,5.124794
-0.1835938,0.8569336,0.5097656,-0.06835938,-0.784668,0.6489258,2,-2,2,0,2,-3,2,3,-2,-4,2,3,-1,-4,3,-2,-10.5,-10.5,-10.5,4.375,4.375,4.375,6.647094,5.109292,0.7236819,3.534534,5.072027,5.126369
-0.2470703,0.8515625,0.4799805,-0.1269531,-0.8701172,0.6274414,9,15,-9,5,1,1,3,6,-1,-1,-6,-2,2,0,-2,2,5.5625,5.5625,5.5625,9,9,9,6.648281,5.140413,0.7274348,3.544208,5.089264,5.133755
-0.2192383,0.8500977,0.496582,-0.1123047,-0.8374023,0.6318359,-2,-6,-6,0,1,-3,-8,27,-3,-3,4,7,-2,0,-2,-3,6.5,6.5,6.5,0.5,0.5,0.5,6.656394,5.183175,0.713945,3.545501,5.112941,5.137995
-0.1899414,0.7910156,0.5415039,-0.1201172,-0.8227539,0.6147461,0,-10,-2,-1,0,-5,5,8,1,-2,6,5,-2,-3,-1,-2,5,5,5,2.9375,2.9375,2.9375,6.653756,5.206627,0.6933697,3.545741,5.140656,5.12831
-0.1777344,0.7797852,0.5102539,-0.2041016,-0.8325195,0.4667969,-10,-1,-2,-19,14,64,-5,21,-1,-1,-2,0,1,4,4,2,4.25,4.25,4.25,-10.125,-10.125,-10.125,6.652914,5.211067,0.6816059,3.536552,5.168365,5.12571
-0.1538086,0.8110352,0.425293,-0.05810547,-0.8271484,0.628418,0,2,7,-29,69,-9,0,13,0,0,-1,1,-1,-7,-6,3,6.25,6.25,6.25,-14.6875,-14.6875,-14.6875,6.64835,5.20847,0.6395181,3.529297,5.178147,5.132593
0.01367188,0.8378906,0.4213867,-0.1855469,-0.8261719,0.5771484,3,4,16,32,46,22,39,10,1,-1,-1,-5,-1,-3,3,1,88,88,88,15.625,15.625,15.625,6.718045,5.170416,0.5971344,3.542724,5.199552,5.130394
0.1577148,1.208008,0.5791016,-0.1323242,-0.7451172,0.5864258,5,8,12,30,-19,-14,-17,13,-1,-1,-6,-5,-3,-8,1,3,46.5625,46.5625,46.5625,-19.375,-19.375,-19.375,6.798173,5.123384,0.5756689,3.532157,5.210965,5.144335
0.1577148,1.208008,0.5791016,-0.1323242,-0.7451172,0.5864258,5,8,12,30,-19,-14,-17,13,-1,-1,-6,-5,-3,-8,1,3,46.5625,46.5625,46.5625,-19.375,-19.375,-19.375,6.798173,5.123384,0.5756689,3.532157,5.210965,5.144335
0.008300781,0.8588867,0.5483398,-0.09570313,-0.8154297,0.5854492,30,25,0,-10,3,15,-2,10,1,-1,2,9,0,5,7,0,-37.5625,-37.5625,-37.5625,-6.875,-6.875,-6.875,6.763532,5.087745,0.6030738,3.518179,5.203413,5.163013
0.1865234,0.6933594,0.4716797,-0.09667969,-0.7275391,0.5834961,-3,-19,-4,8,10,18,10,-9,-2,-2,2,11,-1,-3,4,-2,-22.25,-22.25,-22.25,-1.6875,-1.6875,-1.6875,6.74826,5.062487,0.6256163,3.522458,5.183447,5.173783
-0.1689453,1.050293,0.5341797,-0.1049805,-0.7666016,0.605957,2,10,13,-1,5,5,1,4,-3,-1,-6,-4,-7,-13,-4,-3,5.5625,5.5625,5.5625,-10.5625,-10.5625,-10.5625,6.758412,5.049715,0.6733624,3.518417,5.172192,5.179713
-0.2910156,0.9267578,0.5737305,-0.07421875,-0.8251953,0.6367188,0,11,-7,-2,1,0,1,12,-2,-2,-2,-4,-7,-2,-3,-1,-109.375,-109.375,-109.375,-7.5625,-7.5625,-7.5625,6.665361,5.074647,0.7015488,3.509398,5.145754,5.187995
-0.2431641,0.7060547,0.5786133,-0.08740234,-0.8320313,0.659668,3,-4,3,4,0,-1,-4,1,1,2,2,4,-1,5,0,-2,-64.6875,-64.6875,-64.6875,0.625,0.625,0.625,6.565469,5.136418,0.6866475,3.509892,5.124715,5.185708
-0.2265625,0.8417969,0.4985352,-0.1113281,-0.8105469,0.6303711,-6,-11,2,100,-30,-1,1,2,-2,-1,-6,-4,1,-3,-7,-4,0.5625,0.5625,0.5625,5.6875,5.6875,5.6875,6.549487,5.205234,0.6396928,3.51743,5.117797,5.178335
-0.1928711,0.7753906,0.4321289,-0.1357422,-0.8276367,0.6123047,-2,-8,-9,-29,-89,2,-9,11,-4,-1,-2,-1,-5,-4,4,-1,4.6875,4.6875,4.6875,4,4,4,6.555514,5.235383,0.5938185,3.521783,5.125897,5.173028
-0.1132813,0.8701172,0.4174805,-0.1337891,-0.8325195,0.6064453,7,-33,-20,-22,44,3,6,-2,0,-2,-8,-15,-4,1,-4,-4,63.1875,63.1875,63.1875,5.4375,5.4375,5.4375,6.605483,5.232889,0.5585327,3.523912,5.132046,5.170865
0.02734375,0.9169922,0.5180664,-0.1347656,-0.8125,0.5776367,5,-9,-5,-21,9,5,5,2,1,0,-3,-10,0,1,-2,0,67.625,67.625,67.625,6.1875,6.1875,6.1875,6.64267,5.219968,0.5487414,3.529797,5.145317,5.170899
-0.1567383,0.7543945,0.6308594,-0.03173828,-0.8320313,0.5986328,2,11,-4,-10,-15,-2,4,-3,-2,0,0,2,-2,-4,-2,-1,-19.8125,-19.8125,-19.8125,-5.6875,-5.6875,-5.6875,6.635321,5.167093,0.5929786,3.524315,5.150514,5.18084
-0.2143555,0.8574219,0.5166016,-0.08544922,-0.8183594,0.6489258,-4,6,15,43,11,7,7,0,-1,-1,0,-2,-5,-7,0,-1,-1.5625,-1.5625,-1.5625,9.625,9.625,9.625,6.629235,5.158475,0.6118716,3.53133,5.153432,5.19043
-0.2182617,0.8408203,0.5195313,-0.09375,-0.762207,0.6113281,2,1,12,6,13,2,0,7,-2,0,0,1,0,7,-2,-3,-10.875,-10.875,-10.875,-7.5625,-7.5625,-7.5625,6.61901,5.16655,0.6090505,3.530643,5.153125,5.190577
-0.1655273,0.8647461,0.5151367,-0.1333008,-0.8325195,0.6162109,1,-7,-5,18,-3,-6,3,0,-1,-2,-5,-3,0,-2,-1,-1,4.625,4.625,4.625,3.75,3.75,3.75,6.621445,5.17159,0.5999678,3.52739,5.15156,5.181256
-0.1484375,0.8950195,0.534668,-0.1347656,-0.7768555,0.5932617,-4,-3,-3,-35,15,3,-3,2,-1,-1,-1,-1,3,5,2,-1,-8.0625,-8.0625,-8.0625,5.25,5.25,5.25,6.617793,5.173668,0.5927151,3.535794,5.151522,5.176429
-0.1162109,0.8369141,0.5400391,-0.1079102,-0.8071289,0.6079102,-2,-6,1,-2,-5,-3,0,-1,-2,-3,-3,-11,-2,-2,-4,-2,2.4375,2.4375,2.4375,-6.0625,-6.0625,-6.0625,6.613656,5.173254,0.5884333,3.531477,5.150194,5.180046
-0.1191406,0.8930664,0.5229492,-0.08300781,-0.8227539,0.6376953,1,-4,0,7,3,2,2,0,2,0,0,4,1,-1,0,-1,7.5,7.5,7.5,0.6875,0.6875,0.6875,6.623805,5.171433,0.5867766,3.530819,5.148405,5.184195
-0.1347656,0.8515625,0.5380859,-0.09033203,-0.7856445,0.6235352,-1,-2,-4,14,1,-3,-2,-1,-1,0,-1,0,2,3,-2,1,-3.125,-3.125,-3.125,4.125,4.125,4.125,6.622366,5.169561,0.587264,3.537171,5.148909,5.184053
-0.1435547,0.8227539,0.5400391,-0.09082031,-0.8037109,0.6210938,-1,5,-1,-3,1,0,-1,3,0,-1,0,-2,-3,-4,1,-2,0.1875,0.1875,0.1875,-0.9375,-0.9375,-0.9375,6.619571,5.169054,0.5832106,3.5369,5.147619,5.183158
-0.1469727,0.8383789,0.546875,-0.08544922,-0.7919922,0.6044922,0,0,3,-2,-2,-1,-5,0,-1,-2,-3,-3,-3,-1,1,-1,-2.5625,-2.5625,-2.5625,6,6,6,6.615318,5.170006,0.5760374,3.541226,5.142499,5.180538
-0.1401367,0.8203125,0.5415039,-0.07324219,-0.7680664,0.6098633,-2,-7,-6,5,-5,1,-2,0,-2,-1,-1,0,1,0,-2,1,-4.25,-4.25,-4.25,3.9375,3.9375,3.9375,6.608411,5.16922,0.5673761,3.547559,5.13283,5.178649
-0.1176758,0.8105469,0.5214844,-0.06835938,-0.7495117,0.5810547,-1,0,-3,0,2,-1,-4,-2,-2,-2,-3,-6,-1,-1,-1,0,-6.5,-6.5,-6.5,8.6875,8.6875,8.6875,6.600091,5.161399,0.5586444,3.555084,5.112362,5.180893
-0.1240234,0.7983398,0.5009766,-0.08544922,-0.6796875,0.5229492,-2,0,0,0,-2,-2,3,0,-2,-1,0,-1,-1,-1,-2,-1,-10.4375,-10.4375,-10.4375,7.8125,7.8125,7.8125,6.593993,5.15306,0.553184,3.566925,5.072578,5.196916
-0.1674805,0.7241211,0.4921875,0.01757813,-0.690918,0.5214844,0,1,-1,1,-2,-2,-1,2,-1,-1,2,0,0,-2,0,-3,-16.3125,-16.3125,-16.3125,-21.0625,-21.0625,-21.0625,6.574085,5.127608,0.532216,3.552063,4.995619,5.230941
-0.08251953,0.6967773,0.4604492,0.1030273,-0.8413086,0.574707,0,0,2,0,-2,2,-1,-1,1,0,-3,0,0,0,-1,0,3.375,3.375,3.375,-14.5625,-14.5625,-14.5625,6.568374,5.020193,0.4750955,3.524676,4.887972,5.27086
0.04394531,0.7177734,0.4619141,0.04052734,-0.6894531,0.5581055,-1,0,-4,-2,-4,0,-1,-1,-2,-3,2,5,3,1,-1,-3,3.4375,3.4375,3.4375,24.6875,24.6875,24.6875,6.572906,4.881845,0.4331125,3.540023,4.759518,5.305116
0.1352539,0.7285156,0.4707031,0.2265625,-0.5952148,0.5263672,0,-1,1,-2,1,-2,1,1,-1,1,3,7,7,3,3,1,6.75,6.75,6.75,-31.8125,-31.8125,-31.8125,6.578861,4.794389,0.4123646,3.516804,4.603686,5.35435
0.2700195,0.7197266,0.4985352,0.3100586,-0.8139648,0.5361328,0,-5,-5,-3,-1,-3,0,-1,-3,-1,-2,1,21,5,-2,0,-7.9375,-7.9375,-7.9375,-58.4375,-58.4375,-58.4375,6.581156,4.507152,0.3485142,3.432752,4.443004,5.41512
0.4628906,0.6333008,0.5180664,0.4736328,-0.8422852,0.4541016,0,-3,-2,-2,-2,-1,0,-4,0,-1,-1,-3,-4,0,5,2,1.1875,1.1875,1.1875,-11.5625,-11.5625,-11.5625,6.589436,4.400397,0.323713,3.37886,4.26476,5.477798
0.4897461,0.7856445,0.4570313,0.5708008,-0.6245117,0.4487305,-1,-2,-4,-3,0,2,-1,0,-2,-1,-5,0,-6,-2,8,-2,20.6875,20.6875,20.6875,25.375,25.375,25.375,6.667324,4.09284,0.2340839,3.369584,4.084157,5.543599
0.5708008,0.7324219,0.4038086,0.6469727,-0.5761719,0.3461914,0,-1,-1,1,-1,-5,0,-1,-1,-1,-6,-3,0,0,2,0,4.25,4.25,4.25,-20.625,-20.625,-20.625,6.691627,3.985051,0.1952378,3.316384,3.895977,5.627401
0.668457,0.6791992,0.3657227,0.8886719,-0.6401367,0.3364258,-1,-1,-1,1,-2,-2,-1,-1,-1,-2,-1,-5,-3,-2,2,-2,-2.375,-2.375,-2.375,-24.5,-24.5,-24.5,6.716934,3.876203,0.1528112,3.214496,3.703106,5.729196
0.8232422,0.5947266,0.3408203,0.8642578,-0.5961914,0.2607422,-3,0,0,0,-2,-2,-1,1,1,-1,2,3,2,0,-4,1,6.6875,6.6875,6.6875,6.4375,6.4375,6.4375,6.846271,3.578847,9.980791,3.126867,3.519735,5.842438
0.9287109,0.5253906,0.2138672,0.9838867,-0.4775391,0.1987305,7,-2,0,-1,0,2,0,1,-2,0,1,-1,-5,-2,-1,-2,-3,-3,-3,3.0625,3.0625,3.0625,6.986364,3.387111,9.808504,3.001644,3.345159,6.001342
1.12207,0.4165039,-0.002929688,1.052246,-0.4619141,0.1030273,3,-1,0,-1,-1,0,-1,-3,-1,0,-2,-3,-3,-2,-3,-1,-12.8125,-12.8125,-12.8125,7.4375,7.4375,7.4375,7.318483,3.129256,9.420774,2.818583,3.196384,6.214294
1.120605,0.3574219,-0.09716797,1.068848,-0.3891602,-0.000488281,-7,-1,0,-1,-1,-3,0,-6,-3,0,-2,-2,1,-2,0,-2,-21.125,-21.125,-21.125,20.75,20.75,20.75,7.455981,3.066922,9.260997,2.603026,3.085118,6.46932
1.089355,0.3173828,-0.2138672,1.055664,-0.3598633,-0.07666016,-13,-2,-1,-2,-1,0,-1,-4,0,-1,-2,-1,-2,-3,0,-1,-14.8125,-14.8125,-14.8125,25.625,25.625,25.625,7.752471,2.983553,8.929986,2.389824,3.013371,6.723855
1.043457,0.2856445,-0.1801758,1.03125,-0.3349609,-0.06542969,-2,-3,-1,0,1,4,0,-1,-2,-2,0,2,0,0,2,-1,5.9375,5.9375,5.9375,22.5,22.5,22.5,7.974634,2.931602,8.702085,2.22466,2.968521,6.923892
1.006836,0.2685547,-0.08154297,1.001953,-0.3369141,0.004394531,10,0,-2,-3,0,1,-2,1,1,-2,-2,-2,-5,-1,1,-1,35.9375,35.9375,35.9375,15.5,15.5,15.5,8.070895,2.897044,8.634029,2.148615,2.941403,7.024859
0.9477539,0.3427734,0.05175781,0.9697266,-0.3613281,0.06689453,2,0,0,2,-2,-4,1,2,-3,0,-4,2,-1,-2,-3,-6,62.0625,62.0625,62.0625,9.0625,9.0625,9.0625,8.039934,2.873067,8.729967,2.165449,2.926547,7.021608
