ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR
0.9262695,0.3134766,0.05712891,0.9257813,-0.362793,0.06640625,-1,-2,-1,-2,0,0,1,-2,0,-1,-2,-2,0,-2,0,-1,0.0625,0.0625,0.0625,0.5625,0.5625,0.5625,7.347326,3.023787,8.889233,2.776493,3.108882,6.455397
0.9204102,0.3120117,0.05859375,0.9233398,-0.3510742,0.05957031,-2,-1,-1,-1,-1,-2,-1,-5,0,1,-2,-1,-1,-2,-1,-1,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,7.347491,3.023599,8.888762,2.776278,3.108375,6.455607
0.921875,0.3129883,0.05224609,0.9277344,-0.3569336,0.07373047,-2,-2,-1,1,0,-1,-1,0,-1,-2,-1,0,0,-2,-2,-3,0.4375,0.4375,0.4375,0,0,0,7.347423,3.021783,8.888223,2.777328,3.108626,6.454611
0.9199219,0.3100586,0.05761719,0.9311523,-0.3613281,0.06298828,2,-2,0,-1,0,0,0,-1,-2,-1,-2,0,-2,-1,0,-1,0.9375,0.9375,0.9375,0.8125,0.8125,0.8125,7.34791,3.02064,8.88774,2.777986,3.107678,6.45444
0.918457,0.3120117,0.05322266,0.9331055,-0.3574219,0.07080078,-2,-1,0,0,0,-1,0,-2,1,-2,-2,1,0,-1,-2,0,1.25,1.25,1.25,1,1,1,7.350385,3.019188,8.88623,2.779589,3.106485,6.453437
0.9296875,0.3149414,0.05810547,0.934082,-0.3574219,0.06347656,0,1,0,0,-2,-1,0,1,-1,-2,-1,-2,-3,-1,-3,1,0.375,0.375,0.375,0.0625,0.0625,0.0625,7.350883,3.018043,8.885742,2.781296,3.104642,6.452285
0.9238281,0.315918,0.05078125,0.9257813,-0.362793,0.06933594,-2,-1,-1,-1,0,-2,0,-2,0,-2,0,-1,0,-2,-1,1,-0.5,-0.5,-0.5,-0.6875,-0.6875,-0.6875,7.351372,3.017282,8.884358,2.782211,3.103123,6.450714
0.9272461,0.3115234,0.04296875,0.9282227,-0.3681641,0.06201172,1,-1,-2,0,-1,-2,0,0,0,-3,-1,0,-2,-2,-1,-3,-0.3125,-0.3125,-0.3125,0.375,0.375,0.375,7.353029,3.016688,8.882889,2.782664,3.102518,6.450104
0.9213867,0.3168945,0.05126953,0.9326172,-0.3666992,0.0625,-1,-1,-1,-1,-1,1,-3,-2,-1,1,0,-1,-3,-2,-2,0,0.75,0.75,0.75,1.3125,1.3125,1.3125,7.354213,3.017108,8.881159,2.783593,3.102529,6.450491
0.9179688,0.3168945,0.05371094,0.934082,-0.3657227,0.07177734,0,-1,-1,0,-1,0,0,-2,-1,0,-1,-3,-1,0,0,0,0.375,0.375,0.375,0.5,0.5,0.5,7.358575,3.017667,8.876402,2.783958,3.102552,6.450291
0.9248047,0.3173828,0.05517578,0.9311523,-0.3691406,0.06152344,-1,-2,-1,-1,-1,2,0,-2,-1,0,-1,0,0,0,-1,0,-0.25,-0.25,-0.25,-2,-2,-2,7.360812,3.017643,8.873979,2.78236,3.102635,6.450724
0.9233398,0.3066406,0.05712891,0.9243164,-0.3657227,0.06103516,-3,0,-1,0,-2,0,0,-1,-4,-2,-2,-1,-2,0,1,-1,-0.0625,-0.0625,-0.0625,0,0,0,7.361691,3.017998,8.871496,2.78236,3.102635,6.450724
0.9208984,0.3134766,0.05908203,0.9243164,-0.3608398,0.06689453,0,-1,-1,-1,1,-1,-1,0,-2,-2,-1,-1,-1,-2,-1,0,1,1,1,-1.75,-1.75,-1.75,7.36314,3.018286,8.870595,2.780647,3.10302,6.451553
0.9223633,0.3115234,0.06005859,0.9296875,-0.3666992,0.06835938,-1,0,-2,-1,-1,0,-1,-3,-1,0,-1,-3,0,1,-2,-2,0.75,0.75,0.75,-0.8125,-0.8125,-0.8125,7.363171,3.018508,8.870274,2.777694,3.103822,6.452966
0.921875,0.3095703,0.05371094,0.9296875,-0.362793,0.06591797,-2,-1,-1,-1,0,-1,-1,-1,-2,-1,0,1,0,-1,0,-2,0,0,0,-0.375,-0.375,-0.375,7.362954,3.018502,8.869752,2.777516,3.104785,6.453164
0.9248047,0.3115234,0.05126953,0.9326172,-0.3574219,0.06445313,-1,-1,-1,0,-2,2,1,-3,-1,-1,-1,-2,-2,0,-1,-2,0.1875,0.1875,0.1875,-2,-2,-2,7.360555,3.017466,8.872198,2.774629,3.10512,6.454025
0.9194336,0.3085938,0.05273438,0.9262695,-0.3554688,0.07080078,-1,0,0,-1,-1,-1,1,-1,-2,-1,-1,-2,0,0,0,0,-0.4375,-0.4375,-0.4375,-1.5,-1.5,-1.5,7.357539,3.01752,8.873852,2.772833,3.104721,6.454069
0.921875,0.3061523,0.05126953,0.925293,-0.3564453,0.06103516,-1,0,0,-2,-1,-1,-2,0,-1,0,-1,0,-2,-1,-1,-1,-0.4375,-0.4375,-0.4375,-1.8125,-1.8125,-1.8125,7.354915,3.016476,8.875792,2.771424,3.104669,6.453931
0.921875,0.3076172,0.05419922,0.9311523,-0.3613281,0.06591797,1,1,-1,1,0,-1,-1,-2,0,-2,-3,-2,-1,-1,0,1,-0.5,-0.5,-0.5,-1.75,-1.75,-1.75,7.351609,3.016079,8.877584,2.770369,3.104343,6.452981
0.9282227,0.3076172,0.04833984,0.9238281,-0.3583984,0.05908203,-1,0,-3,-1,-1,-3,-1,1,-2,-1,-2,0,0,-2,1,-3,-0.8125,-0.8125,-0.8125,-1.25,-1.25,-1.25,7.351126,3.015257,8.877827,2.76851,3.104089,6.453227
0.925293,0.3154297,0.04736328,0.9277344,-0.3603516,0.06347656,1,-2,-1,-1,0,-3,1,-3,-1,-2,-1,-1,-2,0,-5,-2,-0.625,-0.625,-0.625,-1.8125,-1.8125,-1.8125,7.350495,3.014871,8.876903,2.766976,3.104037,6.452871
0.9179688,0.3110352,0.04980469,0.9257813,-0.3613281,0.06884766,-1,0,-1,0,0,-3,-1,-2,2,-3,-1,-3,-1,0,2,1,-0.4375,-0.4375,-0.4375,-1.4375,-1.4375,-1.4375,7.351309,3.014213,8.874687,2.767336,3.104297,6.45107
0.9189453,0.3134766,0.04638672,0.9282227,-0.3564453,0.06005859,-1,-1,0,-1,-1,0,1,-1,-3,4,49,6,0,-1,0,-1,-0.3125,-0.3125,-0.3125,-1.5,-1.5,-1.5,7.354709,3.013822,8.87046,2.766773,3.104321,6.449896
0.9277344,0.3095703,0.05761719,0.9233398,-0.3579102,0.06054688,-1,-1,1,-1,-1,1,-3,1,8,13,-7,-1,-3,-3,-14,-1,-0.625,-0.625,-0.625,-3.0625,-3.0625,-3.0625,7.357024,3.013674,8.867001,2.765542,3.104968,6.448557
0.9223633,0.3125,0.04541016,0.9350586,-0.3735352,0.06152344,-1,-1,-1,-4,-2,0,-1,-2,-7,-15,-6,6,2,-2,0,1,0.0625,0.0625,0.0625,-5.1875,-5.1875,-5.1875,7.361626,3.01371,8.861026,2.761668,3.10743,6.447394
0.9233398,0.3125,0.04833984,0.9711914,-0.4125977,0.05859375,-1,-2,0,0,0,-4,0,-2,-3,-2,-6,-3,-5,-2,-7,-20,2.3125,2.3125,2.3125,-4.3125,-4.3125,-4.3125,7.3693,3.012966,8.854877,2.771349,3.116255,6.429772
0.9492188,0.3227539,0.04199219,1.026855,-0.3774414,0.1000977,0,0,-3,1,10,-13,-6,0,2,-1,3,7,-7,-1,-3,-15,0,0,0,-4.4375,-4.4375,-4.4375,7.370376,3.01366,8.853629,2.870732,3.153304,6.321448
0.9672852,0.300293,0.01708984,1.007813,-0.3696289,0.112793,0,7,8,1,-1,2,-1,0,0,-3,-3,-12,-14,-6,-5,7,1.3125,1.3125,1.3125,-0.5,-0.5,-0.5,7.359407,3.017484,8.864642,2.931709,3.174675,6.254517
1.028809,0.3129883,-0.03076172,0.9736328,-0.4160156,0.1938477,-3,2,11,-3,3,-5,-3,-1,-5,-5,-5,-11,-16,-11,-9,-8,17.4375,17.4375,17.4375,-37.5625,-37.5625,-37.5625,7.325956,3.035088,8.91679,3.099643,3.272659,6.026959
1.059082,0.4047852,0.02050781,0.9658203,-0.6523438,0.3271484,-2,6,14,5,0,-2,0,0,1,-3,11,1,-6,-4,3,-5,16.9375,16.9375,16.9375,-34.1875,-34.1875,-34.1875,7.217422,3.08406,9.059271,3.189397,3.38605,5.872973
1.064941,0.434082,0.1782227,0.9018555,-0.7070313,0.3657227,0,29,8,-1,0,-2,5,0,0,2,-1,2,2,-21,-7,-2,1.6875,1.6875,1.6875,-6.5625,-6.5625,-6.5625,7.03571,3.173503,9.260118,3.247715,3.456097,5.799154
1.041504,0.4238281,0.2333984,0.7529297,-0.690918,0.4042969,-3,-17,-17,-2,-4,-9,-25,-3,-1,0,8,-4,-4,3,-5,1,15.5,15.5,15.5,19.0625,19.0625,19.0625,6.958392,3.234756,9.355032,3.360317,3.61385,5.681565
0.8833008,0.7265625,0.3623047,0.5947266,-0.6264648,0.4692383,0,11,6,-21,11,-1,-7,-3,-2,1,1,3,-6,3,-6,-6,18.75,18.75,18.75,16,16,16,6.801467,3.484226,9.596294,3.503568,3.871309,5.530662
0.7207031,0.7324219,0.4584961,0.5791016,-0.5834961,0.496582,-1,-11,-19,0,-2,-7,-9,-9,-1,-2,-11,2,-15,-3,0,-2,-31.6875,-31.6875,-31.6875,12.5,12.5,12.5,6.691039,3.693868,9.708164,3.543583,3.956809,5.478826
0.4604492,0.6445313,0.5,0.387207,-0.6337891,0.5444336,2,-3,-8,-7,10,3,2,4,-2,1,-1,-4,0,-12,-1,1,-36.375,-36.375,-36.375,11.75,11.75,11.75,6.593625,3.918336,9.785046,3.635806,4.212117,5.344038
0.3461914,0.5756836,0.5009766,0.4042969,-0.6083984,0.5761719,-2,-2,-33,8,12,2,-2,-3,2,-1,4,-3,2,-4,-1,2,-18.75,-18.75,-18.75,7.5,7.5,7.5,6.535088,4.138463,9.837263,3.675275,4.363411,5.277069
0.2583008,0.6557617,0.4282227,0.3510742,-0.6396484,0.5830078,-3,2,4,-14,1,-3,8,2,-3,-3,2,6,4,-13,-1,-2,11.9375,11.9375,11.9375,9.8125,9.8125,9.8125,6.517591,4.417586,9.883228,3.691436,4.434438,5.248018
0.3110352,0.6782227,0.4443359,0.2626953,-0.640625,0.5766602,-3,-3,-1,-27,7,2,-9,-1,-1,-2,2,1,7,0,1,0,15.625,15.625,15.625,8.6875,8.6875,8.6875,6.524211,4.488237,9.892956,3.715902,4.558615,5.202169
0.2817383,0.6972656,0.5083008,0.2841797,-0.6542969,0.5859375,-2,4,-5,3,15,2,-1,-1,0,0,2,-4,-2,1,-1,-2,1.4375,1.4375,1.4375,-6.6875,-6.6875,-6.6875,6.524048,4.598629,9.918853,3.722907,4.684887,5.158616
0.2060547,0.7070313,0.5698242,0.2485352,-0.7641602,0.6425781,-1,8,9,-12,37,7,5,-1,-2,0,-3,-9,-7,-8,1,2,8.3125,8.3125,8.3125,-8.5,-8.5,-8.5,6.515932,4.694571,9.959497,3.716604,4.716659,5.153118
0.1791992,0.7807617,0.5639648,0.2060547,-0.6538086,0.6552734,7,2,10,-12,20,7,2,6,-2,-4,-23,-12,-2,-4,0,-4,3.625,3.625,3.625,2.875,2.875,2.875,6.51971,4.730756,9.966196,3.724271,4.76536,5.14187
0.1459961,0.7998047,0.6069336,0.1816406,-0.690918,0.7143555,-2,1,-6,17,-10,-1,2,5,-1,0,-2,1,15,13,-2,-3,-1,-1,-1,-24.8125,-24.8125,-24.8125,6.518579,4.749352,9.962991,3.708912,4.786193,5.138955
0.3076172,0.6879883,0.8110352,0.1088867,-0.7919922,0.7084961,4,5,7,30,-6,-3,0,-1,0,0,1,-4,5,14,1,0,-5.1875,-5.1875,-5.1875,-18.6875,-18.6875,-18.6875,6.506281,4.767554,9.949078,3.697671,4.797734,5.138709
0.04492188,1.036133,0.2353516,0.1069336,-0.6943359,0.7001953,-3,-8,-13,-27,-6,-2,12,1,-2,-2,-11,-8,-4,-11,-1,-2,15.8125,15.8125,15.8125,12.75,12.75,12.75,6.531215,4.782962,9.945459,3.706747,4.812052,5.132829
0.5024414,1.066406,0.4272461,0.1103516,-0.7294922,0.7353516,-1,-1,-10,-14,-57,-15,-10,-5,1,-1,12,-1,-1,-5,-2,-2,9.8125,9.8125,9.8125,-14.5,-14.5,-14.5,6.57533,4.854426,9.946378,3.698201,4.830823,5.136129
0.5024414,1.066406,0.4272461,0.06445313,-0.7763672,0.7529297,-1,5,5,10,5,2,1,-1,-1,0,3,7,-5,-9,4,2,9.8125,9.8125,9.8125,-9.4375,-9.4375,-9.4375,6.57533,4.854426,9.946378,3.693965,4.843397,5.136463
-0.6762695,0.6328125,0.4643555,-0.009765625,-0.78125,0.7177734,3,-6,0,3,-3,-2,2,2,-2,-3,-9,2,-1,0,-4,-2,-0.9375,-0.9375,-0.9375,13.4375,13.4375,13.4375,6.571078,4.943875,9.934515,3.701449,4.878646,5.13592
0.1708984,0.9555664,0.3974609,-0.004394531,-0.6821289,0.6826172,-4,-1,-3,-4,2,-2,5,-28,1,-1,-7,8,12,10,3,2,2.625,2.625,2.625,-8.625,-8.625,-8.625,6.561118,4.919336,9.904282,3.702704,4.918481,5.143808
0.2680664,0.5795898,0.9360352,0.000488281,-0.7861328,0.6884766,-9,-1,-7,-5,-7,-68,1,-50,-2,-2,-7,-2,-10,-13,-3,-4,-1.8125,-1.8125,-1.8125,-3.375,-3.375,-3.375,6.554349,4.889637,9.871161,3.691883,4.958708,5.151979
0.1308594,0.7651367,0.5800781,-0.02148438,-0.7167969,0.6621094,-3,-1,-19,-36,-114,-25,-1,7,-2,-2,-3,-4,-1,-4,-6,-5,20.6875,20.6875,20.6875,3.6875,3.6875,3.6875,6.567667,4.860757,9.840993,3.696717,4.996121,5.162919
0.2011719,0.9140625,0.6005859,-0.0234375,-0.7299805,0.668457,2,16,2,-33,11,12,-2,8,-3,-2,-4,-4,1,1,-1,0,93.9375,93.9375,93.9375,-10.1875,-10.1875,-10.1875,6.651673,4.843105,9.815866,3.687931,5.020467,5.177752
0.2773438,1.130859,0.4692383,-0.01513672,-0.7163086,0.6303711,-2,-12,-3,-19,1,4,-4,-8,0,0,1,-4,0,1,3,3,42.3125,42.3125,42.3125,-5.125,-5.125,-5.125,6.72285,4.813618,9.854102,3.679825,5.027604,5.189009
0.1318359,0.8154297,0.5917969,0.015625,-0.7148438,0.6459961,2,-6,-12,22,4,1,3,9,-1,1,1,1,-2,-1,0,0,-9,-9,-9,-19,-19,-19,6.700705,4.794431,9.930713,3.664401,5.01937,5.200843
-0.01367188,0.8945313,0.6166992,0.05175781,-0.7641602,0.6943359,-24,-33,-9,6,4,-2,-15,-24,-2,-2,-1,-4,-3,3,2,-4,-31.3125,-31.3125,-31.3125,-14.125,-14.125,-14.125,6.661019,4.804042,0.003054818,3.646945,4.997883,5.206036
-0.07421875,0.8344727,0.6279297,0.06103516,-0.7348633,0.7114258,11,9,-10,-2,5,2,3,5,-2,-4,-5,-6,1,7,1,-1,-75,-75,-75,-8.5625,-8.5625,-8.5625,6.575676,4.841991,0.0463911,3.641073,4.974577,5.200998
-0.06689453,0.7460938,0.6118164,0.04785156,-0.7875977,0.7045898,-14,2,-7,-10,-2,2,-2,-4,-1,0,-2,-1,-3,-7,1,-2,-48.8125,-48.8125,-48.8125,-9.3125,-9.3125,-9.3125,6.506862,4.900255,0.04127518,3.632334,4.957807,5.193173
-0.1157227,0.7856445,0.6025391,0.03662109,-0.7944336,0.7099609,1,3,1,57,-10,1,4,2,0,-2,-1,0,1,0,-2,-5,-25.25,-25.25,-25.25,4.5,4.5,4.5,6.473732,4.972371,0.003581655,3.635201,4.949872,5.18364
-0.1035156,0.6904297,0.5307617,-0.01074219,-0.762207,0.6713867,0,-5,8,78,20,14,-3,2,-3,-2,-1,4,-4,1,-4,-2,-24.6875,-24.6875,-24.6875,10.875,10.875,10.875,6.448985,5.026038,9.944603,3.647031,4.95402,5.178059
-0.02099609,0.7695313,0.4951172,-0.01855469,-0.78125,0.6665039,6,5,7,23,13,7,2,-4,-1,0,-1,1,4,1,2,-1,71.375,71.375,71.375,5.3125,5.3125,5.3125,6.493472,5.054545,9.870541,3.653172,4.964777,5.178941
0.1586914,0.9384766,0.5703125,0.001953125,-0.784668,0.6611328,4,10,-1,-22,10,-2,-7,-3,-1,-1,-1,-3,-3,-2,-4,-3,98.375,98.375,98.375,5.9375,5.9375,5.9375,6.549169,5.053424,9.838025,3.657722,4.975289,5.183862
0.01757813,0.7255859,0.6420898,0.008789063,-0.7773438,0.6552734,-3,-5,2,-1,3,-5,-3,0,0,-1,-2,-4,-7,-9,-1,-1,-32.4375,-32.4375,-32.4375,-0.4375,-0.4375,-0.4375,6.556517,5.022562,9.847989,3.657963,4.982825,5.190709
-0.08789063,0.7504883,0.6254883,0.03955078,-0.7729492,0.6494141,-2,-1,-1,1,7,0,7,0,1,-1,0,1,1,9,7,2,27.625,27.625,27.625,-3.1875,-3.1875,-3.1875,6.558575,5.008615,9.876007,3.65229,4.984336,5.198532
-0.09082031,0.9199219,0.5795898,0.008789063,-0.7338867,0.6811523,1,4,2,55,46,7,-1,1,-1,-1,-1,-2,1,1,-2,-1,-8.5,-8.5,-8.5,-2.4375,-2.4375,-2.4375,6.56644,5.003967,9.888144,3.649723,4.982371,5.205705
-0.09130859,0.7329102,0.597168,-0.000488281,-0.7431641,0.6899414,-3,-8,-8,-40,-2,0,-2,-1,1,-2,-4,-2,-9,-10,-3,-1,-18.25,-18.25,-18.25,-4.3125,-4.3125,-4.3125,6.537545,5.008286,9.886319,3.648013,4.978475,5.199193
-0.07128906,0.8535156,0.5849609,-0.01757813,-0.7578125,0.6875,-3,5,5,-4,28,3,-2,-3,-1,-1,2,3,-3,-9,-3,-1,11.4375,11.4375,11.4375,1.5,1.5,1.5,6.544073,5.014335,9.874884,3.648605,4.976297,5.18927
-0.04296875,0.8945313,0.5639648,-0.01074219,-0.7661133,0.675293,-5,-8,-9,-37,-6,-1,8,0,-1,-1,-3,-2,1,-3,-1,-2,-1.3125,-1.3125,-1.3125,5.9375,5.9375,5.9375,6.545033,5.01492,9.869689,3.654193,4.975029,5.186659
0.1035156,0.7749023,0.7890625,0.009277344,-0.7490234,0.6713867,0,-3,-4,18,65,8,0,-4,-4,-2,1,0,4,-2,-4,0,-4.375,-4.375,-4.375,3.5,3.5,3.5,6.523092,5.012125,9.862688,3.65942,4.974771,5.18958
0.1035156,0.7749023,0.7890625,0.009277344,-0.7490234,0.6713867,0,-3,-4,18,65,8,0,-4,-4,-2,1,0,4,-2,-4,0,-4.375,-4.375,-4.375,3.5,3.5,3.5,6.523092,5.012125,9.862688,3.65942,4.974771,5.18958
