6020.8,-398.49,9.3698,-1.9708,14.13,0
4652.3,181.78,12.797,7.4627,13.146,0
5000.1,-185.91,11.43,8.9768,15.114,0
8404.8,-254.75,5.1992,-6.1679,13.379,0
4586.8,-118.06,11.441,9.5946,10.116,0
4540.7,-215.75,10.031,7.304,11.044,0
6329.7,-532.93,10.069,6.2117,13.263,0
3815.6,122.95,13.058,10.249,12.933,0
3619.6,-194.96,10.663,5.201,10.348,0
4338.6,1205.2,14.335,7.7275,12.312,0
4461.9,3.1743,12.736,12.331,15.728,0
3070.5,10.685,10.762,11.072,12.952,0
1764,35.756,16.816,15.268,10.064,0
1231.4,203.64,16.891,17.164,10.7,0
1159.7,-88.416,16.314,15.365,6.6956,0
1236.8,541.35,18.149,17.367,15.438,0
924.14,260.79,15.449,15.124,9.8201,0
1016.7,220.98,16.744,12.734,7.759,0
1103.6,207.04,17.314,13.392,9.3165,0
860.63,537.94,14.627,9.9366,10.648,0
1553.9,378.73,18.615,18.917,11.1,0
1414.4,97.821,17.816,18.081,9.9532,0
1165,160.78,18.206,14.579,8.9877,0
1449.5,338.55,17.943,15.761,11.116,0
1505.9,164.43,18.901,16.418,10.467,0
1912.8,17.526,17.628,18.319,10.279,0
1667.5,43.094,20.613,17.589,8.989,0
1343,181.84,18.711,15.039,9.0678,0
1642.3,402.17,17.581,14.8,7.3299,0
1476,57.356,20.265,17.048,9.3721,0
1344.5,200.65,19.266,16.896,10.967,0
1633.1,93.212,18.565,17.982,10.428,0
2036.7,517.38,18.33,18.066,11.065,0
1547.3,836.85,17.527,21.038,14.764,0
4883.1,2256.1,19.483,8.2667,3.66,0
2890.6,648.65,18.537,22.29,11.186,0
6098.3,2661.7,17.844,5.6928,0.23333,0
5149.3,1442.2,16.113,14.68,10.563,0
7956.3,1942.1,15.543,7.8154,5.6683,0
4887.3,2347.8,21.273,14.291,6.117,0
5950,617.8,13.218,11.499,13.511,0
4829.1,2466.1,20.919,15.323,4.2956,0
5855,2792.2,18.928,9.0864,2.9474,0
4893.9,3259,20.849,9.7509,-3.2488,0
5395.8,2771.4,20.078,12.946,1.0411,0
4263.9,2182.3,21.791,14.668,4.2437,0
6507.9,2712.9,18.637,6.1915,-0.40644,0
4672.9,4187.2,24.713,9.7335,-10.874,0
4096.9,2957.4,22.143,18.046,-1.8785,0
3195.1,1777.4,21.286,21.044,5.7115,0
527.99,819.65,9.8303,11.716,14.959,0
1148.1,-159.55,16.955,14.881,3.5893,0
265.69,-24.286,13.418,10.396,1.6784,0
894.39,-113.07,15.595,15.745,3.8103,0
1825.2,-240.25,16.105,16.851,3.9195,0
868.26,-82.102,14.719,11.479,3.9913,0
1101.3,-100.31,16.166,14.497,4.9676,0
1364.6,-158.73,13.942,11.985,4.9715,0
848.77,-58.961,15.294,14.979,4.9451,0
851.37,-86.526,15.87,15.052,4.5614,0
1339.7,-156.65,15.567,13.708,4.0467,0
953.63,-48.481,16.229,14.204,5.9654,0
715.52,-66.629,16.203,13.039,3.5802,0
458.24,-27.271,14.439,10.621,3.3762,0
423.18,-43.113,16.059,13.276,2.2858,0
848.33,-73.216,15.16,14.143,4.5119,0
545.28,-59.139,15.388,15.215,3.564,0
905.19,-135.61,14.848,14.456,1.9738,0
352.31,37.42,22.532,1.6582,4.3672,0
588.71,29.496,30.095,0.51045,5.0169,0
18.486,0.50745,5.5632,1.4235,1.2342,0
682.87,24.312,22.529,5.4251,5.5175,0
322.34,8.5366,17.074,6.4072,4.7897,0
552.61,53.614,26.414,6.8464,5.4227,0
409.99,-1.3814,21.926,5.2407,4.8552,0
836.45,-64.614,25.906,7.1304,5.7035,0
1026.8,96.16,28.993,-0.2934,8.2569,0
587.05,65.138,25.382,2.9781,6.3696,0
983.3,146.91,23.242,8.8287,6.8208,0
985.09,-55.81,20.962,6.3042,7.5614,0
733.41,-9.0397,17.859,5.2677,5.6665,0
841.39,-36.85,22.479,6.8361,5.8129,0
1108.8,117.26,23.54,13.391,4.9195,0
1527.2,-39.959,24.083,8.568,4.5693,0
2868.9,-171.46,24.216,9.0955,7.2571,0
1465.3,-55.762,22.492,7.6131,6.1425,0
988.58,-84.871,23.851,5.0839,5.7846,0
1152.9,197.26,14.979,12.516,6.7994,0
1188.2,12.656,13.197,10.671,7.9416,0
367.77,445.98,10.226,4.6911,4.4694,0
2867.7,810.27,15.621,13.904,8.906,0
1808.9,20.297,14.339,14.262,11.416,0
1678.8,190.05,17.048,13.029,11.411,0
1484,318.85,16.742,10.557,9.3901,0
1507.7,163.86,16.751,11.065,10.457,0
1118.3,156.13,17.746,12.554,9.7411,0
1772.6,125.77,20.021,15.57,11.938,0
1569.9,-86.157,16.914,11.302,9.0869,0
905.1,37.703,16.516,12.6,8.6517,0
782.98,267.99,15.529,12.899,9.5598,0
1082.9,269.61,17.794,13.632,9.9513,0
1510,531.63,18.495,11.273,10.597,0
143.8,14.921,15.895,5.2368,3.8224,0
108.28,-13.367,15.745,5.7846,1.1916,0
145.15,-4.0701,16.216,5.7464,3.1488,0
225.06,3.8488,17.533,7.0154,4.036,0
161.29,-23.357,15.718,6.3622,0.76257,0
123.94,6.3203,15.86,4.962,3.0684,0
123.74,30.933,13.645,4.7814,3.8589,0
154.12,-21.043,14.81,6.5371,1.6976,0
134.45,10.804,12.626,5.4879,4.4102,0
157.56,18.204,14.505,5.6876,4.5578,0
253.21,-32.571,14.854,8.2333,1.9471,0
170.59,46.019,15.22,5.6993,5.1985,0
31.013,156.33,9.7871,-2.3854,6.482,0
355.82,204.28,12.019,4.0497,9.371,0
429.12,544.03,12.26,6.0409,11.64,0
834.78,330.36,11.234,7.7173,12.966,0
403.18,495.98,11.901,6.6317,13.099,0
2948.6,-434.48,25.257,19.224,10.826,0
770.96,350.73,11.668,11.05,13.254,0
810.43,790.12,12.833,9.6316,17.631,0
555.84,437.63,11.853,9.4079,15.542,0
879.66,423.28,13.611,9.3906,14.41,0
740.25,529.01,13.343,10.835,14.221,0
1208.4,150.23,17.425,10.935,10.595,0
684.5,513.67,11.819,7.716,14.281,0
680.48,597.01,11.521,8.4938,13.354,0
493.85,357.42,11.088,7.3887,14.703,0
436.69,403.65,12.423,7.7968,11.6,0
840.94,602.46,13.84,10.52,14.737,0
727.09,358.77,12.133,7.6935,14.017,0
1466.7,305.37,19.882,11.153,8.4184,0
2175.3,-84.021,23.122,14.758,11.698,0
672.55,762.33,8.9294,5.9149,17.073,0
846.42,2045.2,15.761,7.0384,16.404,0
639.49,1900.1,13.468,2.7176,20.682,0
690.87,2547,15.72,3.2791,16.108,0
471.06,1370.7,14.092,4.6359,18.921,0
456.92,1438.8,13.491,3.5659,18.387,0
323.84,1405.2,12.156,1.0499,19.184,0
681.13,2262.7,15.417,2.9151,19.035,0
602.17,2642.6,14.38,0.0010211,19.191,0
619.51,2110,15.369,3.0073,20.762,0
557.53,1800.3,15.129,2.1732,20.221,0
450.67,1604.1,14.132,3.5168,18.899,0
547.83,1221.4,12.344,6.7975,18.316,0
313.67,1008.5,11.236,3.8705,18.551,0
353.18,1220.7,11.005,3.1095,18.597,0
286.49,1242,11.245,0.98718,19.244,0
587.15,1365.5,12.19,4.5688,19.744,0
701.92,339.57,16.435,12.01,9.2295,0
747.08,306.84,12.88,11.961,9.5172,0
665.87,70.318,13.03,12.062,7.2645,0
386.9,-4.0061,15.37,9.6615,5.5888,0
429.35,49.243,14.278,10.131,7.5879,0
667.68,172.89,14.306,12.265,8.6564,0
852.71,93.446,13.873,12.757,8.0238,0
379,-5.1052,12.14,9.4378,5.3854,0
521.49,25.208,14.925,11.878,8.6453,0
536.74,191.12,15.205,11.344,9.1955,0
457.28,69.315,14.058,11.321,8.5333,0
1394.6,278.7,15.754,15.881,10.126,0
930.36,94.007,13.252,14.202,10.356,0
1264.7,272.91,15.952,15.932,10.185,0
1188.4,427.93,14.134,15.529,12.813,0
731.56,98.071,15.411,14.935,9.1846,0
867.18,20.203,14.674,15.267,9.7976,0
1482.3,613.84,16.552,16.742,13.099,0
467.57,147.97,14.379,10.986,9.3881,0
2725.1,1496.5,19.768,14.354,9.7772,0
1016.6,170.94,15.833,15.197,9.27,0
2284.4,1336.4,18.351,12.281,9.9634,0
2640.8,1265,17.573,14.483,9.1263,0
2152.9,732.78,16.449,16.05,12.262,0
2275.2,1094.6,16.88,14.308,11.485,0
2388.5,1603.5,17.812,13.745,8.5301,0
2444.1,1133.2,18.609,14.653,11.709,0
3160,2018.3,21.108,15.196,7.5113,0
3462.6,2526,19.993,12.323,5.217,0
2689.2,1820.5,18.505,12.604,8.6487,0
2603.9,1172.2,18.634,15.316,10.58,0
3148.6,1397.8,19.008,11.938,10.31,0
2053.1,605.77,18.836,19.077,11.444,0
2125.8,1176.5,18.461,15.565,11.005,0
2298.3,961.56,19.401,14.276,10.321,0
3588.4,1052.7,18.471,14.686,11.586,0
2556.6,1869.3,21.268,9.9832,6.3035,0
1870.2,618.75,16.321,11.962,12.677,0
1535.9,374.7,24.629,18.298,11.087,0
2782.9,305.25,22.148,17.513,11.583,0
1564.3,241.55,24.062,13.982,13.419,0
2028.6,360.06,27.423,14.349,12.071,0
1923.5,63.423,29.863,16.814,12.066,0
1571.9,277.82,28.662,17.576,11.976,0
2435.3,51.674,25.518,18.789,12.443,0
2072.9,335.74,27.76,17.219,12.738,0
1810.6,361.27,29.648,15.139,13.709,0
1722.9,458.41,30.288,17.032,10.327,0
1536.2,185.01,21.814,20.254,12.626,0
2397.9,312.71,21.649,16.217,11.622,0
1966.9,731.58,23.475,11.393,12.877,0
1355.3,317.94,23.159,16.631,11.336,0
1347,256.93,26.676,14.199,11.621,0
1466.2,690.97,26.624,12.287,10.986,0
2288,420.06,28.472,11.827,12.834,0
2069.4,87.081,27.759,14.282,12.129,0
1573.9,139.57,29.188,13.576,11.921,0
42.303,193.38,7.0276,-0.77477,9.6367,0
210.07,599.77,10.405,4.0523,15.105,0
194.48,454.01,9.2167,2.9419,12.214,0
49.988,274.54,8.1975,-1.4753,6.9833,0
171.12,529.4,9.7809,2.9788,15.343,0
155.62,425.14,10.267,3.9632,12.53,0
326.69,539.59,12.151,2.2952,12.048,0
257.89,662.71,10.894,3.2882,12.73,0
215.27,495.17,11.041,0.68336,11.652,0
155.68,507.17,10.113,1.8012,12.934,0
134.87,212.04,10.405,1.7852,11.286,0
291.84,394.49,12.301,3.4736,12.994,0
176.99,573.59,10.777,2.7038,12.562,0
165.85,338.92,10.73,3.2132,12.08,0
147.95,475.56,9.9796,1.9856,13.432,0
289.22,468.8,9.9473,3.7842,10.961,0
185.68,599.56,9.9374,2.86,13.234,0
350.37,470.48,12.077,4.7067,12.789,0
192.97,533.11,10.657,2.307,12.682,0
227.69,510.84,11.835,3.4586,14.078,0
151.44,437.51,10.737,2.1913,12.735,0
544.61,742.12,12.442,4.6512,14.425,0
263.93,762.29,10.911,3.1419,14.288,0
165.41,546.75,10.569,1.4434,12.448,0
787.2,680.2,15.225,8.2585,14.651,0
140.42,506.06,9.8445,1.406,13.403,0
377.24,647.12,12.991,4.6219,13.672,0
196.32,514.64,10.43,3.129,13.318,0
399,729.96,13.309,3.9654,12.848,0
137.6,515.51,9.4676,1.523,11.374,0
418.98,595.25,13.987,5.6828,12.622,0
556.59,1094.7,15.715,4.8848,13.838,0
278.88,565.65,10.487,2.8063,12.412,0
806.58,381.18,42.849,-1.4736,11.306,0
752.52,191.42,40.428,-0.97778,11.083,0
1051.5,487.07,43.037,0.095097,12.02,0
1395.2,142.94,41.956,5.0006,12.536,0
1459.2,75.646,41.844,5.7,11.093,0
1147.8,459.42,38.926,3.9092,10.245,0
1378.2,-65.21,41.428,7.6618,12.207,0
1024.7,480.24,40.032,3.1311,11.736,0
898.61,545.16,35.066,4.6906,10.742,0
520.03,5.5671,34.791,-0.45676,9.0529,0
544.28,60.016,44.214,-2.9624,9.9275,0
959.2,215.05,37.676,1.208,12.836,0
1413.6,127.35,42.628,5.5328,13.884,0
725.32,248.54,38.209,1.4984,11.231,0
1084.2,435.65,41.921,4.4518,12.414,0
1887.8,499.26,41.834,7.217,13.629,0
2155.3,120.33,37.773,6.3464,13.469,0
2512.7,73.855,11.658,10.232,10.056,0
2137.3,73.827,11.47,11.895,10.061,0
1422.5,257.71,12.487,12.621,10.922,0
1397.1,113.36,15.134,16.392,9.3141,0
1345.4,136.76,13.361,10.832,9.5232,0
962.43,146.65,12.651,12.92,11.236,0
944.15,124.33,12.343,13.243,10.133,0
1340.7,-41.117,12.983,14.399,9.2459,0
1139.1,30.013,12.289,11.54,8.6065,0
1193.3,-10.23,11.291,10.306,8.7313,0
1463,33.863,12.519,14.495,9.7176,0
1601.4,66.861,14.157,11.515,9.7717,0
1994.5,-98.272,10.176,7.8956,9.7935,0
1790.3,-104.7,9.7962,9.1252,9.5682,0
1666.8,-33.674,10.537,9.3476,8.2412,0
1442.3,5.5417,11.902,11.727,10.315,0
2235,-77.117,11.314,9.9678,10.357,0
1577.9,-126.2,12.739,10.598,7.1646,0
2419.8,12.063,12.558,12.921,12.154,0
1955.9,174.76,12.134,10.214,11.574,0
194.92,7.919,44.093,-4.9977,7.1202,0
2200.6,352.96,39.735,9.1293,13.239,0
1708.9,515.62,34.777,12.364,13.883,0
776.65,-13.771,35.719,4.1945,8.2096,0
1068.9,-107.74,36.147,3.944,8.6938,0
897.84,-52.8,34.603,10.619,7.3468,0
1075.4,41.564,32.567,13.89,11.613,0
1296.2,-104.46,33.346,11.067,10.133,0
921.03,66.436,32.382,12.377,9.7287,0
1776.4,-99.766,28.9,12.96,9.5769,0
1590.5,-48.246,46.697,5.6457,12.938,0
1812.3,-4.0665,48.012,6.9759,12.727,0
1639.6,32.003,42.502,6.1488,13.52,0
1880.3,-114.9,42.96,3.9866,12.806,0
1019.9,-7.5937,39.772,0.9237,9.2007,0
931.73,-46.053,38.352,7.1099,9.8398,0
1271.3,-72.102,33.049,12.942,11.165,0
1359,-119.09,36.926,10.147,10.24,0
897.03,-97.509,33.892,5.1594,8.3389,0
NaN,NaN,NaN,NaN,NaN,0
NaN,NaN,NaN,NaN,NaN,0
1508.9,90.608,16.133,17.24,9.8846,0
1189.3,118.79,13.874,14.646,10.541,0
1424.8,414.79,14.85,14.02,11.494,0
1138.1,325.32,13.113,13.274,12.325,0
934.55,305.53,13.957,14.356,11.124,0
1791.3,63.755,15.388,14.201,13.669,0
1998.3,241.22,16.271,16.381,13.654,0
1404.8,175.73,14.807,15.958,12.559,0
5735.7,-479.61,5.8254,-3.3618,13.195,0
1786.9,-25.061,15.078,13.603,8.57,0
1943.2,26.934,13.31,12.82,11.778,0
1878.1,349.15,15.744,15.279,11.995,0
2348.5,70.922,15.564,16.55,11.766,0
2450.2,-36.515,11.908,10.204,10.966,0
2112.5,536.37,12.952,11.085,11.287,0
1388.7,36.428,13.443,11.733,10.059,0
1759.6,198.06,13.614,14.115,11.808,0
2567.6,175.38,15.293,14.249,13.776,0
2978.5,-193.86,12.461,9.7389,11.59,0
1381.3,133.49,14.796,16.618,11.297,0
101.85,524.98,7.8127,-0.06972,9.6044,0
4685.2,663.02,16.303,17.986,16.876,0
2452,407.29,15.958,17.773,12.556,0
2713.4,469.1,19.946,21.664,16.298,0
572.4,-11.729,6.9135,6.056,8.016,0
2845.1,39.554,15.793,20.644,13.763,0
3576.8,510.65,16.703,17.676,13.482,0
4061.3,1128.9,16.958,17.95,15.662,0
4057,823.88,16.128,16.463,12.205,0
2512,578.05,18.163,23.188,16.487,0
324.08,859.05,16.999,3.6553,11.892,0
2794.7,395.76,17.434,21.93,16.717,0
264.48,567.98,17.239,3.4097,13.34,0
3570.3,357.25,16.951,20.809,16.292,0
2716.7,144.21,18.723,18.15,14.884,0
600.7,726.78,20.85,7.9534,16.452,0
2331.1,147.25,17.142,23.282,14.24,0
970.76,1326.8,22.879,8.8752,18.388,0
2058.1,308.16,17.064,20.982,16.693,0
928.34,711.94,25.566,9.9882,17.246,0
2614.8,382.21,20.499,23.808,14.562,0
922.26,512.38,22.2,9.3937,15.945,0
2759.5,440.67,19.188,15.844,15.138,0
2660.8,302.37,20.29,18.852,14.547,0
3081.5,909.43,20.496,18.851,15.764,0
3461,832.72,20.229,19.05,16.883,0
3470.4,1293.1,20.266,15.694,15.231,0
295.91,581.45,24.403,2.7901,17.065,0
4633.4,2395.3,21.921,11.655,8.6168,0
330.87,272.74,11.203,7.757,7.1721,0
121.93,93.674,7.7647,4.129,6.3907,0
249.04,151.86,10.206,5.0136,8.2121,0
447.92,68.226,11.37,9.5317,7.2582,0
864.69,52.761,27.157,8.1688,10.094,0
672.55,403.61,26.14,7.2594,12.272,0
717.96,256.66,25.209,8.7315,12.592,0
392.8,-35.347,26.076,1.6441,5.5595,0
559.77,-31.691,27.26,8.6624,7.0486,0
525.76,526.48,23.374,4.2741,7.4975,0
684.84,41.749,25.411,8.7586,9.7266,0
783.63,504.51,24.339,8.9105,10.196,0
628.16,319.51,21.947,10.906,10.954,0
1719.8,663.82,24.26,10.901,12.326,0
966.03,349.03,20.794,11.892,14.267,0
1138.1,300.36,19.896,15.999,14.825,0
681.89,311.26,18.613,12.484,13.092,0
1505.7,940.22,21.47,12.118,12.588,0
1622.4,512.61,22.01,10.809,14.676,0
1767.9,599.62,19.816,11.981,16.256,0
623.83,767.94,22.801,7.5246,10.784,0
1265.1,579.56,21.203,14.292,14.464,0
12.591,35.625,6.2379,-0.088963,4.4168,0
4356,-598.89,17.412,5.702,10.545,0
3791.6,-127.72,24.89,9.2615,16.112,0
5036.8,-604.89,20.44,1.0269,13.872,0
6535.5,-869.64,18.358,-1.8592,11.248,0
6320.3,-812.68,16.261,0.96024,11.954,0
7688.7,-1074.4,11.517,-4.4044,11.572,0
6096.2,-751.17,24.339,-2.9197,11.369,0
6446.1,-917.04,18.101,-2.0835,11.974,0
6227.2,-767.16,14.453,-0.5106,13.381,0
6641.4,-988.3,13.956,2.8435,8.6892,0
5928.9,-927.83,17.763,6.7302,7.6828,0
8821.7,-1191.1,7.6371,-13.275,9.7911,0
7489.9,-846.22,13.786,0.22934,10.128,0
7820.6,-1078.3,15.168,2.5165,11.993,0
7839.4,-1097.4,14.388,-0.28153,12.353,0
7904.4,-949.78,10.112,-0.96167,13.54,0
6.00E+08,-58145,-4685,40594,13837,0
2.98E+06,-7.10E+05,1.86E+06,9.40E+05,-2.91E+05,0
3.77E+06,3.99E+06,1.07E+06,-77350,3.32E+05,0
3.17E+06,-1.29E+06,3.19E+06,-2.08E+05,-14283,0
5.40E+06,2.34E+06,1.24E+06,-5.70E+05,-5.11E+05,0
3.56E+06,1.63E+06,-8.05E+05,5.88E+05,-1.62E+05,0
1.94E+06,3.34E+05,-4.04E+05,7.00E+05,-1.26E+05,0
1.15E+06,3.03E+05,6.77E+05,2.34E+05,4.54E+05,0
2.11E+06,1.29E+06,6.99E+05,6.21E+05,51906,0
2.10E+06,-1.14E+05,1.62E+06,-2.13E+05,37662,0
1.51E+06,6.47E+05,-30195,-5.67E+05,91543,0
1.16E+06,-27277,9.58E+05,1.85E+05,3.26E+05,0
2.06E+06,1.83E+05,6.78E+05,1.97E+05,-1.61E+05,0
4.89E+05,86787,3.84E+05,1.47E+05,5926.4,0
1.40E+06,9.35E+05,2.86E+05,1.60E+05,-2.12E+05,0
6.39E+05,75365,3.24E+05,4.54E+05,1.26E+05,0
4.59E+05,32471,2.09E+05,1.65E+05,1.22E+05,0
8.25E+05,-5.97E+05,1.11E+06,-1.28E+05,1.04E+05,0
9.14E+05,1.25E+05,4.79E+05,4.76E+05,31916,0
3.36E+05,-4567.1,2.38E+05,1.96E+05,8870.9,0
4.82E+05,2.24E+05,1.13E+05,5.40E+05,39270,0
4.04E+05,1.03E+05,76957,1.86E+05,-26875,0
7.67E+05,2.76E+05,2.38E+05,3.97E+05,13672,0
2.51E+05,1.41E+05,90089,-25536,3555.4,0
2.03E+05,66940,62381,1.98E+05,40244,0
4.93E+05,2.90E+05,1.40E+05,6.32E+05,28469,0
1.29E+05,14709,61048,1.02E+05,24055,0
3.71E+05,5377.5,2.21E+05,2.31E+05,8311.3,0
4.01E+05,37659,2.41E+05,1.62E+05,8418,0
2.10E+05,48132,1.05E+05,28402,7878.8,0
4.56E+05,-1.08E+05,4.10E+05,11553,-36527,0
2.23E+05,-94966,2.47E+05,39621,4959,0
1.97E+05,69080,90864,77827,4304.4,0
1.05E+05,37344,64379,1.02E+05,13231,0
1.66E+05,26215,-14803,1074.3,-21690,0
2.32E+05,-81196,2.40E+05,84798,22325,0
2.97E+05,26747,2.04E+05,46962,-29372,0
1.97E+05,92105,2592.1,1.36E+05,-14277,0
1.73E+05,-24353,1.31E+05,1.01E+05,-938.39,0
1.73E+05,14800,-4765.5,61669,-43616,0
1.07E+05,1.09E+05,37304,34627,35056,0
1.23E+05,90228,45981,-21656,13031,0
2.07E+05,72159,79613,1.39E+05,21475,0
1.61E+05,5033.1,75739,1.03E+05,8645,0
1.25E+05,-17704,64012,46717,15140,0
1.10E+05,-31541,74492,33899,20684,0
82557,6376.9,56561,56678,9804.8,0
65902,10221,48880,18714,4313.7,0
1.23E+05,-58446,1.33E+05,16532,-2607.5,0
81222,39288,27154,79332,27359,0
1.06E+05,20233,4897,41618,18259,0
70562,-15731,63803,37608,10906,0
71646,16036,34306,50997,11950,0
82221,-5563.7,52849,42852,5315.2,0
50317,11402,15048,28631,21197,0
91363,10317,47704,69891,11240,0
87419,13785,26206,14218,-7026.9,0
93354,45205,21456,1.24E+05,24991,0
1.05E+05,60158,36742,26821,9306,0
52919,23785,22630,18916,7286,0
92135,-14916,76167,43817,10041,0
71544,25996,32649,68275,11852,0
1.03E+05,3855.7,79799,82953,12727,0
72843,10076,48190,45711,928.97,0
46530,18838,9944.9,31521,9376.6,0
39751,1724.5,23262,10415,1565.8,0
1.38E+05,-14125,1.15E+05,84622,6033.8,0
1.04E+05,-17100,91197,31265,11245,0
74753,34417,26125,93957,19979,0
60554,-7939.5,39423,18365,4834.3,0
67836,25000,15790,49602,9000.9,0
40541,10563,19243,40611,8655.1,0
64388,21455,29700,23982,6551.8,0
49016,24495,12304,43562,4016,0
96521,18090,40584,31777,-8418.2,0
34843,576.18,18759,23964,8257,0
72126,32824,20891,23098,-3430.4,0
47821,-8553.4,29508,16755,1557.4,0
46209,11385,13643,27165,5152.8,0
47147,17071,20515,50608,6811.5,0
52771,-18223,42011,7475,772.44,0
93814,3319.7,53699,41125,671.41,0
37262,13001,11789,42499,12551,0
29506,12688,14997,14614,6227.7,0
65527,3609.5,36248,16388,12401,0
97287,-9583.4,76685,19406,6669.3,0
45006,4013.1,29933,13989,3630.7,0
45663,16215,21119,49791,7739.3,0
55461,20469,14509,53973,13853,0
52235,7328.6,18509,20824,8564.5,0
45987,12111,20902,35398,10443,0
45524,19595,13941,46462,9875.9,0
53476,18533,2309,23935,-1843.5,0
32458,1697.5,19342,26061,4907.1,0
52264,7558.4,14979,13093,-2576.2,0
29888,10713,9114.2,30416,10806,0
57800,-3836.7,27489,12015,2948.6,0
53578,19672,28105,37804,3993,0
32877,6296.8,18624,24526,5391.6,0
38831,3267.3,15021,21086,5119.8,0
43630,3185.3,21183,31626,7126.4,0
36250,-4543.4,26202,13666,8809.1,0
37387,3595.2,22438,13183,-508.75,0
53385,32133,9942.9,62864,7050.4,0
62591,476.93,47852,49278,4819.7,0
42625,13387,17826,46890,12114,0
36667,12220,18493,14115,6460.6,0
40192,10014,23829,23046,6522.8,0
53333,30746,20010,64042,14364,0
53421,7882.6,27246,36195,13718,0
42496,14965,12891,47787,7306.1,0
57732,-9411.9,36328,10966,-3774.7,0
55866,5828.8,24748,31536,1091.8,0
43723,4132,11810,27482,-1893.4,0
67210,-3385.1,19758,20682,-14798,0
30201,7958.1,16175,23733,7272.2,0
44621,-667.39,35099,28053,6649.2,0
53999,23205,15683,66153,8892.8,0
41268,18154,3279.4,21296,6754.8,0
41800,9876.1,22303,33372,2686.3,0
37334,7905.2,18310,30513,3236.6,0
22678,6116.8,10081,22664,6675.4,0
46321,11537,24288,45798,11431,0
67946,13333,43373,60681,12133,0
32046,3668.5,11133,23170,3294.1,0
60974,-26671,64174,1711.6,4353.3,0
33218,4000.2,16888,19999,8806.3,0
45159,4184.8,29964,27688,11420,0
40025,4541.6,12522,15669,-656.35,0
52513,15470,8894.7,42220,-4884.4,0
67746,-22603,60055,12726,-3441.1,0
26634,4806.5,9231.9,19515,1705.5,0
50033,-14268,42123,18672,8381.4,0
44567,2748.8,30579,29752,5547.6,0
49681,6354.7,27370,11738,1959,0
38905,7927,20393,30979,4865.5,0
67138,29520,-3414.7,14149,-6160.1,0
44086,-148.55,34752,34385,6679.1,0
27242,8861.3,10862,22678,1719.2,0
41318,9567,25477,33070,8862.7,0
36379,4474.3,13502,16045,3607.7,0
41610,-7745.5,28672,19787,1093.4,0
43482,1124.5,19542,21928,-2867.7,0
41476,-1161.8,26546,13719,8406.6,0
54889,-11577,47985,27740,1536.6,0
35852,7404.7,15664,23791,12382,0
43105,1068.7,9470.3,20345,4268.4,0
38990,9732.6,7981.7,28884,3619.5,0
54019,-11030,39723,17445,12339,0
54032,-6909.3,37469,33080,2438.8,0
35663,-2085.5,20631,19923,3871.9,0
